AX,AY,AZ,GX,GY,GZ
-0.27832,0.915039,0.18457,1.496183,5.167939,-6.290076
-0.273438,0.908691,0.18042,2.335878,4.19084,-6.473282
-0.271729,0.907227,0.169434,3.022901,3.877863,-7.374046
-0.272461,0.905518,0.162354,3.732824,3.541985,-7.656488
-0.269531,0.897217,0.166016,5.022901,3.557252,-8.053435
-0.272949,0.905273,0.166504,5.603054,3.572519,-7.40458
-0.281494,0.9021,0.169434,6.038168,3.709924,-6.145038
-0.282471,0.894775,0.174805,6.320611,3.061069,-4.526718
-0.28418,0.893066,0.174805,6.91603,2.725191,-2.137405
-0.290527,0.881836,0.169922,7.320611,2.496183,-0.587786
-0.286621,0.898682,0.161377,8.175572,2.328244,1.366412
-0.29541,0.910645,0.155273,6.694656,2.068702,2.015267
-0.287109,0.929932,0.157471,6.717557,1.877863,-0.70229
-0.2771,0.928955,0.161377,6.175572,2.236641,-3.465649
-0.266113,0.924072,0.156738,5.503817,0.679389,-5.870229
-0.246582,0.916504,0.162109,5.305344,-0.328244,-8.854961
-0.236084,0.906494,0.155762,5.740458,-0.89313,-10.793893
-0.234619,0.896973,0.149902,5.839694,-0.091603,-12.877863
-0.224609,0.902344,0.138672,5.862596,1.015267,-12.862596
-0.222168,0.891357,0.137207,5.320611,2.091603,-11.045801
-0.227051,0.903809,0.140625,5.19084,2.870229,-9.343512
-0.24292,0.92041,0.151367,4.854962,3.145038,-8.038168
-0.239746,0.935059,0.151611,4.51145,3.045802,-7.717557
-0.248779,0.935547,0.167969,4.480916,2.755725,-8.770992
-0.251709,0.943604,0.171387,4.129771,2.10687,-10.572519
-0.249512,0.942871,0.169678,4.480916,1.396947,-13.045801
-0.242188,0.931152,0.172119,4.870229,1.526718,-15.587787
-0.245117,0.93042,0.177734,5.458015,1.389313,-17.725191
-0.223877,0.935303,0.182861,5.816794,1.664122,-19.648855
-0.231445,0.930176,0.17627,5.824428,2.335878,-20.656488
-0.232422,0.935303,0.173828,5.251908,3.366412,-21.312977
-0.230469,0.913574,0.166992,4.335878,5.19084,-21.251909
-0.245361,0.913574,0.165283,3.961832,6.061069,-20.167938
-0.263672,0.904053,0.168457,3.870229,6.198473,-19.786259
-0.270264,0.892334,0.160889,3.427481,6.198473,-20.351145
-0.286133,0.876709,0.163818,4.21374,5.206107,-21.969465
-0.291504,0.878906,0.16748,4.427481,4.389313,-23.61832
-0.299805,0.876709,0.173828,4.732824,2.954198,-24.763359
-0.293945,0.874268,0.156982,5.030534,2.450382,-25.251909
-0.293213,0.874023,0.139404,5.48855,2.89313,-25.694656
-0.296631,0.872314,0.140381,5.244275,3.312977,-26.053434
-0.297852,0.884277,0.137695,5.526718,3.641221,-25.625954
-0.299072,0.880127,0.144775,5.870229,4.183206,-25.427481
-0.313721,0.882324,0.158447,5.984733,3.793893,-23.961832
-0.328125,0.891357,0.158447,6.328244,4.312977,-24.648855
-0.330811,0.892334,0.154053,6.091603,4.870229,-25.229008
-0.338867,0.87085,0.164307,8.022901,3.694656,-27.351145
-0.35791,0.886719,0.171631,9.587787,2.992366,-27.740458
-0.363281,0.887207,0.168213,10.198473,3.083969,-28.480917
-0.381592,0.878174,0.165771,10.145039,2.145038,-28.549618
-0.380615,0.910889,0.159424,9.931297,1.534351,-28.641222
-0.399902,0.900146,0.151855,8.564885,2.137405,-29.648855
-0.390869,0.879883,0.160156,9.19084,1.854962,-31.366413
-0.414795,0.866455,0.14209,9.549619,2.229008,-32.305344
-0.423096,0.872559,0.137695,10.824428,0.167939,-31.725191
-0.426758,0.861816,0.145996,11.519084,-0.015267,-31.755726
-0.443359,0.848145,0.127686,11.305344,1.10687,-33.190838
-0.437012,0.869629,0.115234,10.992367,1.328244,-34.503819
-0.442871,0.845459,0.137695,10.435115,1.977099,-35.534351
-0.449707,0.837646,0.131348,10.374045,2.793893,-37.030533
-0.448486,0.833008,0.130127,10.534351,3.496183,-38.389313
-0.455811,0.827637,0.115723,10.290076,3.885496,-39.160305
-0.457031,0.82373,0.093994,9.870229,4.70229,-39.687023
-0.459961,0.818359,0.0979,9.709924,5.099236,-40.480915
-0.460449,0.792725,0.082764,9.801527,6.068702,-42.282444
-0.465332,0.785889,0.092773,9.893129,7.236641,-43.572517
-0.482178,0.786865,0.07959,10.251908,7.816794,-43.717556
-0.496826,0.783691,0.085693,9.603053,8.709924,-43.992367
-0.503906,0.789307,0.072998,8.068703,10.145039,-42.549618
-0.514648,0.764893,0.084717,7.10687,11.519084,-42.183205
-0.528076,0.756104,0.094238,5.519084,12.473283,-42.32061
-0.524902,0.737793,0.096924,4.045802,13.793893,-43.183205
-0.536133,0.733154,0.098145,3.473282,13.900764,-43.305344
-0.537598,0.708252,0.091797,2.816794,14.21374,-43.793892
-0.553955,0.709961,0.082275,2.740458,14.748092,-43.961834
-0.547607,0.69043,0.068848,2.320611,15.297709,-42.603054
-0.527588,0.692383,0.078369,1.267176,15.664123,-40.145039
-0.543213,0.677979,0.082031,1.977099,17.221375,-38.717556
-0.54834,0.673828,0.069092,1.290076,17.671755,-36.473282
-0.559814,0.680176,0.067627,1.633588,17.519083,-34.893131
-0.556152,0.663086,0.077393,2.938931,18.328245,-35.709923
-0.57373,0.678711,0.064209,3.244275,18.175573,-35.35878
-0.57251,0.68042,0.059326,3.824427,17.267176,-34.992367
-0.55957,0.681641,0.054688,5.473282,16.267176,-34.740459
-0.564697,0.683594,0.069092,7.076336,15.396947,-34.732826
-0.556885,0.705322,0.065918,7.732824,14.977099,-35.488548
-0.538818,0.709473,0.074219,8.396947,14.465649,-36.580154
-0.532227,0.709473,0.075684,8.908397,14.022901,-38.374046
-0.517578,0.700684,0.069336,9.801527,13.541985,-39.885498
-0.528564,0.707275,0.074463,9.908397,12.78626,-41.175571
-0.5271,0.70752,0.062012,10.366412,11.793893,-42.190838
-0.52417,0.687988,0.052246,10.251908,12.099236,-43.587788
-0.516846,0.713623,0.054443,11.366412,9.992367,-44.145039
-0.503662,0.6875,0.054688,10.969465,10.755725,-46.114502
-0.503906,0.690674,0.039551,12.106871,10.236641,-45.786259
-0.525146,0.688721,0.032959,12.083969,10.076336,-46.427483
-0.511475,0.664307,0.052246,12.801527,10.152672,-48.435116
-0.525391,0.697998,0.050293,13.770992,8.427481,-48.908398
-0.546387,0.632568,0.050781,13.938931,7.427481,-51.862595
-0.530762,0.656982,0.055664,14.099236,7.687023,-54.793892
-0.53125,0.634521,0.038086,14.969465,7.389313,-54.251907
-0.52124,0.607422,0.024414,16.526718,8.022901,-54.396946
-0.532715,0.563232,0.025635,19.786259,9.099236,-56.114502
-0.543701,0.5354,0.011475,22.816793,9.427481,-57.465649
-0.55835,0.527344,0.01123,25.045801,8.732824,-59.67939
-0.576904,0.52124,0.001953,25.961832,6.694656,-59.816795
-0.596191,0.495117,0.003418,27.572519,4.282443,-62.770992
-0.609619,0.484375,-0.017822,28.030535,2.427481,-66.824425
-0.614258,0.487061,-0.024902,27.091602,1.167939,-70.64122
-0.619629,0.480713,-0.037354,25.862595,0.312977,-71.580154
-0.616455,0.456787,-0.029297,23.312977,-0.824427,-69.503815
-0.587891,0.422607,-0.022217,22.137405,0.183206,-66.839691
-0.616455,0.412598,-0.026855,20.267176,-0.312977,-61.946564
-0.61084,0.389893,-0.006348,18.954199,-0.137405,-60.145039
-0.605957,0.392578,0.007324,19.664122,-0.442748,-58.328243
-0.598633,0.366455,0.002686,22.068703,-1.160305,-59.931297
-0.595703,0.396973,0.015625,22.961832,-2.19084,-60.824429
-0.58374,0.414062,0.013916,23.267176,-1.839695,-65.580154
-0.56665,0.446533,0.013672,22.083969,-0.129771,-70.305344
-0.546387,0.452148,0.023438,21.106871,1.305344,-75.664124
-0.536865,0.439209,0.029053,20.206106,2.603053,-81.671753
-0.5,0.447998,0.035889,18.717558,3.503817,-87.267174
-0.480957,0.435303,0.047852,18.305344,4.358778,-88.969467
-0.449219,0.420654,0.052246,17.045801,6.572519,-90.450378
-0.465332,0.398193,0.04541,16.389313,7.030534,-90.534348
-0.484619,0.379883,0.043213,15.389313,6.221374,-95.015266
-0.468506,0.322754,0.033447,16.740458,6.900764,-105.969467
-0.446045,0.272217,0.032959,18.977098,10.709924,-123.015266
-0.390869,0.250488,0.019287,20.51145,16.908398,-136.755722
-0.364258,0.272705,0.0271,21.229008,19.175573,-141.610687
-0.31543,0.204834,0.026367,20.053434,24.908398,-141.92366
-0.385498,0.079834,0.006592,20.0,25.80916,-135.396942
-0.469971,-0.076172,-0.012939,17.893129,26.694656,-139.122131
-0.564209,-0.21875,0.010254,17.923664,19.564886,-141.251907
-0.709473,-0.200439,0.032959,20.404581,6.587786,-148.030533
-0.642822,-0.154297,0.026367,23.099237,4.603054,-161.755722
-0.625,-0.118164,0.047119,26.221375,4.458015,-174.114502
-0.643799,-0.151611,0.052246,27.908398,1.282443,-179.343506
-0.740967,-0.202881,0.028564,30.38168,-8.709924,-173.618317
-0.875488,-0.156982,-0.007568,29.541985,-18.572519,-168.427475
-0.983643,-0.094482,-0.016602,28.030535,-25.198473,-165.961838
-1.037598,-0.027344,-0.041504,25.152672,-21.312977,-170.35878
