AX,AY,AZ,GX,GY,GZ
0.875244,0.407471,0.278564,-6.664122,-11.992367,35.496181
0.86792,0.423828,0.279541,-9.473283,-12.099236,35.229008
0.864258,0.428467,0.305664,-11.839695,-12.305344,36.450382
0.865479,0.437256,0.320801,-15.450381,-13.931297,38.427483
0.845459,0.421875,0.322266,-17.671755,-13.664123,39.251907
0.837891,0.399902,0.309326,-17.022902,-13.625955,37.335876
0.826172,0.399902,0.298096,-12.625955,-12.511451,31.045801
0.837158,0.404053,0.303467,-10.175572,-12.725191,27.213741
0.8396,0.425781,0.306152,-11.251908,-14.587787,26.748091
0.843018,0.431641,0.299805,-11.236641,-15.534351,26.80916
0.858643,0.446777,0.310303,-11.427481,-16.778625,29.282442
0.863281,0.456055,0.30542,-12.709924,-17.282442,30.946566
0.864258,0.455078,0.298828,-11.480916,-17.267176,30.80916
0.857666,0.442871,0.310303,-11.175572,-17.221375,31.595419
0.851807,0.426514,0.301514,-11.80916,-18.419847,34.480915
0.85083,0.418457,0.296875,-11.80916,-19.67939,36.61832
0.843018,0.399658,0.2854,-11.022901,-20.587786,37.961834
0.832031,0.397949,0.272949,-10.206107,-21.061069,37.961834
0.822021,0.390869,0.246582,-10.274809,-21.694656,37.809162
0.834229,0.390869,0.246338,-11.236641,-21.893129,39.061069
0.827881,0.379883,0.239502,-11.641221,-21.908398,37.717556
0.838867,0.362793,0.248535,-12.488549,-21.29771,37.954197
0.844238,0.361328,0.23999,-15.450381,-20.633587,41.847328
0.827148,0.344482,0.251221,-16.61832,-19.396946,42.137405
0.818604,0.338135,0.263916,-12.351145,-16.648855,39.198475
0.80542,0.344727,0.269775,-9.366412,-14.748092,38.755726
0.798096,0.35791,0.251465,-7.992366,-13.076336,38.183205
0.803467,0.352051,0.266113,-5.435114,-11.251908,37.587788
0.812256,0.352783,0.269043,-8.839695,-11.549619,45.389313
0.820801,0.366211,0.270996,-11.045801,-10.740458,51.557251
0.815674,0.337646,0.231445,-10.801527,-10.694656,55.152672
0.832031,0.333984,0.234131,-11.351145,-11.122137,54.068703
0.82251,0.319824,0.206055,-9.977099,-12.496183,57.122139
0.819336,0.341553,0.2146,-7.954198,-13.725191,56.251907
0.818115,0.330078,0.220215,-6.282443,-14.687023,54.809162
0.814453,0.327637,0.206787,-2.419847,-14.709924,53.709923
0.800537,0.320068,0.216064,2.755725,-14.923664,51.961834
0.789795,0.307617,0.220703,6.526718,-13.862596,52.755726
0.772705,0.303223,0.209717,7.519084,-12.206107,55.335876
0.774902,0.296875,0.212646,4.824428,-11.427481,56.931297
0.765869,0.284424,0.197021,3.465649,-11.198473,58.549618
0.752197,0.274414,0.200928,5.564886,-10.603053,61.190838
0.734375,0.26001,0.191895,5.839694,-10.030535,67.32061
0.707275,0.245117,0.191895,6.251908,-8.122137,70.977097
0.682861,0.22998,0.186768,5.320611,-5.183206,75.702293
0.702881,0.252686,0.186523,-1.305344,-3.755725,84.725189
0.67627,0.229736,0.164795,-4.038168,-2.259542,85.809158
0.667236,0.228027,0.179443,-6.770992,-3.473282,95.412216
0.644531,0.227783,0.175293,-13.206107,-4.877862,104.832062
0.636475,0.20752,0.17041,-15.389313,-5.725191,110.877861
0.622559,0.171387,0.159668,-15.183207,-7.335878,114.702293
0.611816,0.155273,0.149658,-17.641222,-8.702291,119.213737
0.602539,0.124023,0.137939,-24.106871,-10.297709,124.366409
0.575195,0.076904,0.119873,-25.053434,-12.175572,125.854965
0.538818,0.053711,0.095947,-23.152672,-12.969465,124.671753
0.51123,0.028564,0.101807,-20.625954,-13.641221,117.335876
0.513184,-0.002441,0.111084,-15.519084,-15.137404,111.549622
0.491455,-0.02124,0.122559,-19.12977,-21.969465,121.259544
0.473633,-0.035156,0.116699,-16.763359,-26.099237,127.251907
0.463379,-0.070068,0.120605,-17.022902,-28.458015,132.679382
