AX,AY,AZ,GX,GY,GZ
-0.124512,0.860596,0.393311,-30.152672,-0.267176,2.89313
-0.124756,0.868652,0.398193,-31.366413,-1.114504,2.778626
-0.115967,0.869385,0.394775,-32.419846,-1.946565,2.419847
-0.112061,0.868408,0.39624,-33.038166,-2.366412,1.21374
-0.119629,0.867188,0.404785,-34.580154,-2.625954,0.496183
-0.120117,0.865479,0.400635,-35.725189,-3.030534,-0.885496
-0.124512,0.859375,0.416992,-37.0229,-3.671756,-2.290076
-0.128418,0.852539,0.422607,-37.557251,-3.839695,-3.694656
-0.128418,0.855957,0.438965,-37.732826,-4.48855,-4.038168
-0.121582,0.851074,0.459717,-38.099236,-5.328244,-6.068702
-0.131836,0.835938,0.481445,-38.564884,-6.08397,-7.007634
-0.136963,0.831299,0.505859,-39.38168,-5.908397,-8.442748
-0.142578,0.806152,0.529541,-40.61832,-5.519084,-9.175572
-0.150879,0.788574,0.556152,-40.427483,-4.717557,-10.366412
-0.148926,0.776367,0.579834,-39.786259,-5.625954,-10.160305
-0.151855,0.767578,0.622314,-37.755726,-5.557252,-9.198473
-0.154785,0.747803,0.641357,-35.450382,-4.389313,-7.78626
-0.152588,0.733398,0.665527,-31.862595,-3.10687,-6.89313
-0.159424,0.734619,0.688477,-27.725191,-1.091603,-7.465649
-0.174316,0.730713,0.670166,-28.603054,-0.442748,-6.564886
-0.169434,0.724121,0.674072,-27.267176,-0.183206,-5.572519
-0.172852,0.718018,0.680664,-28.854961,-0.099237,-3.541985
-0.166016,0.737793,0.697266,-29.740458,-1.19084,-3.229008
-0.174561,0.740234,0.694092,-31.541985,-2.19084,-1.664122
-0.169922,0.741699,0.705322,-32.671757,-2.374046,-0.160305
-0.165771,0.723145,0.730225,-31.832062,-2.167939,0.580153
-0.171631,0.716553,0.718262,-29.908398,-1.519084,0.80916
-0.177246,0.710693,0.714844,-28.450382,-1.625954,0.824427
-0.171631,0.700195,0.707275,-28.236641,-0.984733,1.526718
-0.193115,0.688232,0.707275,-24.259542,-3.442748,2.664122
-0.151611,0.697998,0.721191,-26.099237,-2.251908,2.59542
-0.143555,0.699707,0.705322,-25.480917,-1.572519,3.083969
-0.142334,0.707275,0.724854,-23.603054,-1.938931,3.564885
-0.14209,0.69751,0.707275,-20.572519,-3.908397,2.89313
-0.143066,0.705078,0.686768,-19.076336,-4.450382,2.022901
-0.138184,0.708984,0.667725,-20.946566,-4.053435,3.068702
-0.138672,0.696533,0.65918,-22.923664,-3.458015,2.938931
