AX,AY,AZ,GX,GY,GZ
-0.181641,0.86377,0.46582,-13.366412,3.351145,-2.717557
-0.183594,0.855713,0.462891,-13.778625,3.045802,-1.129771
-0.179443,0.86499,0.459961,-12.977099,2.992366,-1.10687
-0.191162,0.863037,0.453857,-13.732824,2.801527,-0.625954
-0.191162,0.87207,0.468994,-14.656488,1.396947,-0.664122
-0.185059,0.872559,0.455811,-15.603053,-0.152672,-0.167939
-0.186035,0.864014,0.44751,-16.824427,-2.152672,0.160305
-0.185547,0.871338,0.445068,-18.931297,-3.198473,0.541985
-0.176025,0.86377,0.447754,-20.671755,-3.389313,0.519084
-0.172852,0.864258,0.446777,-21.687023,-3.648855,0.274809
-0.173828,0.863525,0.446777,-22.099237,-4.08397,-0.671756
-0.168701,0.855225,0.45752,-22.801527,-4.221374,-1.656489
-0.156738,0.852539,0.456787,-22.625954,-4.992366,-2.374046
-0.159912,0.836914,0.474121,-22.595419,-5.435114,-4.305344
-0.168213,0.845215,0.463379,-22.671755,-5.564886,-5.70229
-0.172119,0.840576,0.480225,-23.595419,-6.068702,-6.847328
-0.18457,0.829102,0.503174,-23.076336,-6.473282,-7.21374
-0.208984,0.845947,0.523193,-22.770992,-7.587786,-7.839694
-0.18042,0.822998,0.530029,-22.122137,-9.358779,-6.954198
-0.17749,0.813965,0.542969,-22.427481,-10.458015,-6.396946
-0.179932,0.809326,0.54248,-23.885496,-10.244275,-5.015267
-0.18042,0.810547,0.540527,-25.832062,-10.770992,-3.763359
-0.169922,0.809326,0.532715,-26.908398,-10.954199,-3.763359
-0.168945,0.797852,0.541748,-27.496183,-10.167939,-3.748092
-0.164307,0.799316,0.556152,-26.625954,-9.152672,-4.793893
-0.161865,0.80542,0.543213,-24.473282,-8.015267,-5.977099
-0.159424,0.804199,0.541748,-22.923664,-6.938931,-7.152672
-0.173584,0.807373,0.533691,-22.259542,-6.206107,-8.137404
-0.185303,0.810059,0.525146,-22.847328,-5.824428,-8.59542
-0.189697,0.806885,0.525391,-23.900763,-5.862596,-8.78626
-0.187744,0.81958,0.520264,-24.893129,-6.824428,-8.633588
-0.193115,0.817383,0.529785,-25.687023,-8.122137,-8.740458
-0.194092,0.816162,0.539062,-26.251909,-9.389313,-8.549619
-0.19751,0.812988,0.533936,-26.580153,-10.816793,-8.572519
-0.19043,0.812988,0.530273,-28.801527,-10.519084,-9.374045
-0.194092,0.806885,0.534912,-31.603054,-10.198473,-9.038168
-0.187988,0.798828,0.534424,-33.312977,-9.923664,-9.465649
-0.201416,0.790771,0.561035,-34.290077,-8.992367,-9.923664
-0.19751,0.77832,0.571777,-34.664124,-9.526717,-9.610687
-0.20459,0.758545,0.592041,-36.190838,-10.030535,-9.259542
-0.204346,0.741699,0.611572,-37.648853,-9.328244,-9.320611
-0.209229,0.730957,0.638184,-39.244274,-8.992367,-8.78626
-0.206299,0.716064,0.645996,-41.267174,-8.106871,-8.770992
-0.203857,0.702637,0.674561,-43.595421,-7.89313,-8.656488
-0.190186,0.688721,0.689209,-44.068703,-10.045801,-8.244275
-0.186035,0.665527,0.702148,-44.083969,-13.473283,-6.114504
-0.177002,0.656982,0.698975,-45.290077,-17.12977,-4.450382
-0.171143,0.635498,0.689697,-46.633587,-18.862595,-3.198473
-0.162842,0.61792,0.706299,-47.801525,-18.091602,-1.938931
-0.153564,0.608887,0.718018,-48.511452,-16.137405,-0.900763
-0.15332,0.596924,0.746338,-47.274811,-13.679389,-0.977099
-0.149658,0.578857,0.762695,-44.770992,-10.870229,-1.061069
-0.157715,0.584961,0.747559,-42.221375,-8.465649,-0.030534
-0.150391,0.587646,0.766846,-39.610687,-6.366412,-0.206107
-0.154541,0.594482,0.758789,-36.748093,-4.496183,0.442748
-0.150879,0.597656,0.75708,-35.259541,-2.725191,1.061069
-0.154541,0.619385,0.754639,-33.725189,-1.358779,1.343511
-0.150635,0.623047,0.748535,-32.916031,-0.076336,0.877863
-0.151611,0.62793,0.737549,-30.786259,0.671756,0.015267
-0.150879,0.640869,0.728027,-27.587786,-0.534351,-1.129771
-0.154297,0.655273,0.702393,-25.854961,-2.396947,-2.908397
-0.154541,0.680176,0.66333,-26.396946,-3.587786,-4.038168
-0.16333,0.680176,0.637451,-29.412214,-3.458015,-4.793893
-0.166748,0.692627,0.64502,-32.145039,-3.007634,-4.870229
-0.168457,0.677246,0.642334,-33.198475,-3.152672,-6.137404
-0.175781,0.669922,0.643066,-34.305344,-3.396947,-7.694656
-0.186279,0.659912,0.618652,-35.9771,-4.198473,-8.755725
-0.185547,0.651123,0.604492,-37.732826,-4.946565,-9.580153
-0.186035,0.660156,0.60083,-40.030533,-5.931298,-10.885496
-0.189697,0.660156,0.589844,-44.282444,-6.641222,-10.778625
-0.19043,0.647705,0.581055,-47.954197,-7.259542,-9.793893
-0.190186,0.633301,0.584961,-50.274811,-9.206107,-8.961832
-0.182129,0.633057,0.56665,-53.229008,-10.38168,-9.19084
-0.187256,0.614502,0.563721,-57.64122,-11.557252,-9.122137
-0.174561,0.586426,0.567627,-60.793892,-13.251908,-6.877862
-0.170166,0.570068,0.56543,-64.709923,-14.572519,-5.366412
-0.165771,0.554199,0.554932,-69.198471,-16.160305,-3.839695
-0.135742,0.536377,0.550293,-72.297707,-17.740458,-3.343511
-0.14502,0.537842,0.554932,-74.824425,-19.396946,-4.015267
-0.13623,0.515869,0.545166,-81.007637,-21.938931,-3.526718
-0.133057,0.503174,0.571289,-86.96183,-22.541985,-2.236641
-0.129395,0.505859,0.584229,-89.610687,-22.221375,-1.839695
-0.141602,0.491455,0.550049,-90.656487,-22.595419,-1.389313
-0.13916,0.475342,0.51709,-96.572517,-23.961832,-1.083969
-0.138916,0.467041,0.496338,-102.267174,-24.961832,-0.687023
-0.130615,0.458984,0.480225,-107.580154,-25.572519,-0.877863
-0.135254,0.406006,0.46167,-114.923668,-23.519083,0.229008
-0.108887,0.388916,0.468994,-112.549622,-25.427481,-0.70229
-0.071289,0.371826,0.346436,-125.496185,-33.648853,-6.320611
-0.089111,0.334229,0.41333,-114.259544,-28.206106,-5.167939
-0.103027,0.311523,0.412842,-114.106873,-25.51145,-3.129771
-0.091064,0.282715,0.409424,-120.549622,-26.541985,-1.839695
-0.093262,0.258789,0.440674,-127.083969,-29.038168,-0.450382
-0.08667,0.229248,0.434326,-131.022903,-31.458015,-0.870229
-0.093506,0.199951,0.499756,-138.908401,-35.824429,0.519084
-0.060791,0.176025,0.456787,-134.625961,-36.106869,0.320611
-0.053955,0.143066,0.464111,-138.305344,-35.32061,-1.412214
-0.056885,0.080566,0.449463,-138.977097,-36.70229,-2.152672
-0.029053,0.020752,0.458008,-142.969467,-39.694656,-1.175573
-0.003418,-0.017578,0.46582,-146.137405,-37.900764,-2.083969
-0.000488,-0.050537,0.525635,-148.221375,-37.473282,-2.625954
0.040283,-0.078125,0.474121,-152.748093,-41.335876,-5.458015
0.058594,-0.102295,0.468506,-161.305344,-46.099236,-8.358779
0.064941,-0.154297,0.484619,-171.0,-50.335876,-10.78626
0.120605,-0.211182,0.475342,-186.854965,-55.053436,-20.374046
0.153809,-0.306885,0.560059,-192.633591,-55.290077,-32.610687
0.166016,-0.375488,0.714844,-206.786255,-49.900764,-45.938931
0.172119,-0.503662,0.924561,-204.862595,-43.786259,-89.664124
0.231445,-0.491943,0.704346,-206.496185,-43.435116,-78.083969
0.235596,-0.504883,0.651611,-209.343506,-39.732826,-83.305344
0.236084,-0.604736,0.912109,-190.870224,-36.412212,-76.755722
0.200928,-0.796631,1.191162,-143.145035,-27.122137,-65.488548
0.236084,-1.026611,1.739014,-67.832062,-15.80916,-46.900764
0.459229,-1.282959,1.999939,-13.007633,37.885498,-18.625954
0.44043,-0.652832,0.811279,-28.282442,168.549622,-66.778625
0.066162,-2.0,0.890381,-89.099236,250.129776,-162.389313
-2.0,-1.405029,1.999939,-250.137405,196.954193,-250.137405
-1.156982,-0.980469,1.999939,-247.29007,-250.137405,-250.137405
1.999939,-1.037109,-0.691162,68.893127,-250.137405,-66.175575
0.471924,-0.440186,1.069336,-246.572525,-236.015274,-9.709924
1.999939,-1.818848,1.999939,-225.053436,-125.503815,-106.221375
1.444092,-1.195801,1.999939,-143.877869,-28.717558,-47.992367
0.405518,-0.780762,1.999939,-79.709923,-165.274811,250.129776
0.022217,-1.122559,1.462402,-61.625954,-211.160309,250.129776
0.699463,-2.0,0.385498,-209.198471,-61.442749,163.969467
0.137451,-2.0,1.999939,-61.526718,67.39695,199.969467
0.444092,-1.69043,1.999939,88.694656,65.366409,176.458008
1.001465,-2.0,1.430908,65.259544,30.259542,122.664124
0.660889,-1.572021,1.117676,70.725189,66.541985,21.312977
0.305664,-1.299316,1.694092,137.091599,102.167938,-57.717556
0.334961,-0.854736,0.796387,244.862595,-26.29771,-66.496185
0.181396,-0.779053,0.851074,100.0,30.877863,-41.435116
0.316406,-0.788818,1.071777,82.045799,12.061069,-55.671757
0.315674,-0.745117,0.642578,62.854961,32.557251,-29.122137
0.280518,-0.772949,0.722168,2.755725,-8.183207,-15.709924
0.365479,-0.677734,0.445557,16.603054,-20.916031,-4.534351
0.294678,-0.539062,0.20752,32.030533,9.648855,3.89313
0.23999,-0.402832,0.276855,48.152672,27.877863,6.480916
0.17041,-0.275146,0.395508,43.984734,24.236641,10.106871
0.121826,-0.172607,0.58667,32.717556,12.297709,14.091603
0.127197,-0.106689,1.015869,23.152672,-0.946565,27.534351
0.124756,-0.229248,0.770996,11.312977,-27.244274,21.740458
0.140869,-0.162598,0.908936,13.549619,-24.244274,22.748091
0.175293,-0.166748,0.970215,25.412214,-15.0,24.557251
0.197754,-0.168213,0.952148,12.80916,-22.137405,23.862595
0.173828,-0.180664,1.000977,-0.824427,-16.015266,28.503817
0.152344,-0.218018,0.986328,-6.770992,-13.21374,35.557251
