AX,AY,AZ,GX,GY,GZ
-0.040039,1.052002,0.022461,-0.557252,17.847328,86.28244
-0.026611,1.015137,0.038574,-1.969466,20.229008,86.702293
-0.000732,0.983398,0.041992,-2.076336,19.259542,85.580154
0.046875,0.971191,0.039551,-0.015267,16.38168,83.290077
0.052246,0.934326,0.051514,3.839695,11.312977,80.557251
0.050537,0.911621,0.050781,7.641222,6.145038,74.167938
0.060547,0.910156,0.057617,10.183207,0.564885,69.160309
0.089111,0.929199,0.043213,11.251908,-4.251908,70.061066
0.102295,0.92041,0.031738,9.038168,-7.137404,76.190842
0.098633,0.887451,0.021729,5.328244,-9.244275,81.572517
0.096436,0.826416,0.012207,3.19084,-9.320611,87.007637
0.092773,0.793457,-0.005127,2.70229,-7.717557,89.351143
0.099365,0.769531,-0.01709,2.137405,-6.244275,90.328247
0.111084,0.766357,-0.020508,1.664122,-4.954198,89.374046
0.137207,0.765137,-0.029541,1.954198,-2.10687,87.190842
0.173828,0.741699,-0.036621,3.793893,1.89313,88.259544
0.182617,0.730225,-0.026855,10.183207,3.954198,90.740456
0.154541,0.731201,-0.006348,14.458015,4.244275,91.35878
0.147461,0.699951,-0.004883,14.053435,6.389313,95.045799
0.151123,0.658203,0.001465,13.465649,9.152672,99.954201
0.154541,0.649658,-0.002686,12.977099,11.839695,103.969467
0.180908,0.653564,-0.006592,10.793893,11.427481,106.595421
0.229736,0.658691,-0.008545,8.610687,9.870229,110.938934
0.261719,0.650635,0.009766,7.19084,9.068703,116.022903
0.309326,0.621826,0.000488,6.198473,6.015267,118.893127
0.356934,0.577148,-0.006104,7.679389,5.832061,120.076332
0.376709,0.559326,-0.010254,10.770992,5.251908,122.274811
0.394775,0.562256,-0.010742,13.839695,5.748092,123.389313
0.436279,0.612793,-0.047852,15.732824,5.656488,121.763359
0.489746,0.61377,-0.057861,16.51145,6.396946,117.572517
0.522461,0.614258,-0.077393,16.648855,6.885496,114.824425
0.533447,0.598633,-0.075195,16.358778,7.778626,111.190842
0.562256,0.534668,-0.05249,15.839695,9.671756,104.091606
0.591064,0.51001,-0.065186,14.946565,10.671756,101.328247
0.619385,0.477539,-0.056396,14.335877,11.267176,101.938934
0.651611,0.445801,-0.062256,14.183207,10.633588,108.167938
0.660156,0.437256,-0.051758,16.358778,9.221375,111.763359
0.683105,0.421631,-0.035645,19.893129,3.755725,115.633591
0.672607,0.387939,-0.029785,20.458015,-4.015267,116.39695
0.686035,0.353027,-0.025879,18.152672,-10.961832,118.030533
0.706299,0.297852,-0.028809,16.267176,-16.938931,120.709923
0.744141,0.286621,-0.052002,15.167939,-20.312977,124.656487
0.737061,0.260498,-0.055176,11.687023,-19.732824,127.992363
0.723145,0.218994,-0.066406,8.671756,-18.305344,138.458008
0.7229,0.184326,-0.093262,5.290076,-12.992367,148.022903
0.672607,0.113525,-0.083496,1.564885,-8.19084,161.221375
0.648926,0.074707,-0.072266,1.0,-6.908397,161.534348
0.670166,0.035645,-0.051025,0.396947,-4.114504,164.381683
0.677979,-0.026367,-0.031006,0.038168,-1.496183,172.297714
0.689697,-0.053223,-0.029053,0.656489,1.450382,179.938934
0.695557,-0.064209,-0.037109,-1.78626,1.305344,186.847336
0.665771,-0.073486,-0.023682,-7.152672,0.122137,187.007629
0.662109,-0.114258,-0.050781,-14.832061,-0.335878,179.473282
0.695068,-0.171143,-0.065674,-20.435114,-0.282443,172.045807
0.773926,-0.238037,-0.083496,-16.80916,1.923664,167.450378
0.818359,-0.277344,-0.066162,-2.442748,-0.748092,160.778625
0.862061,-0.287109,-0.074219,13.450381,-5.664122,158.320618
0.875488,-0.279541,-0.085693,24.732824,-12.839695,157.496185
0.874268,-0.294434,-0.089111,26.564886,-16.900763,155.297714
0.905762,-0.343506,-0.114502,23.534351,-14.122137,158.732819
0.953125,-0.403564,-0.123779,18.763359,-8.229008,165.145035
1.018311,-0.439453,-0.111572,17.671755,-2.389313,170.70993
1.084229,-0.524414,-0.094727,14.977099,4.091603,172.603058
1.150635,-0.630859,-0.112061,12.633588,9.374045,176.633591
1.203857,-0.743408,-0.145996,11.717557,15.389313,180.213745
