AX,AY,AZ,GX,GY,GZ
0.632324,0.723633,0.12793,-2.015267,-11.374045,34.473282
0.643066,0.718994,0.13916,-1.816794,-11.251908,35.587788
0.662354,0.719238,0.112061,-1.374046,-11.687023,36.908398
0.669922,0.717041,0.116943,-0.709924,-12.435115,38.129772
0.671387,0.706299,0.106445,-0.801527,-12.847328,37.068703
0.681152,0.700928,0.104004,-1.152672,-12.748092,36.549618
0.692139,0.700684,0.113281,-1.458015,-12.954199,36.893131
0.706055,0.688477,0.095703,-2.145038,-12.122137,37.824429
0.721436,0.674805,0.098145,-3.916031,-11.114504,37.687023
0.723145,0.65625,0.105713,-3.396947,-10.007633,38.503819
0.732666,0.660156,0.109375,-1.496183,-8.679389,36.938931
0.754395,0.638184,0.083984,-0.282443,-8.442748,34.969467
0.766357,0.625977,0.07959,0.320611,-8.267176,38.64122
0.790771,0.620361,0.062256,2.29771,-7.778626,39.198475
0.796143,0.615967,0.058105,3.938931,-7.0,38.496181
0.803711,0.609619,0.047607,5.610687,-6.435114,37.366413
0.811768,0.602783,0.056641,6.954198,-5.847328,35.496181
0.80957,0.587891,0.055908,8.152672,-5.206107,33.534351
0.803467,0.580811,0.040039,8.870229,-4.61832,30.351145
0.797119,0.574463,0.034424,9.633588,-4.587786,28.587786
0.774658,0.578125,0.026367,10.648855,-4.045802,27.328245
0.756104,0.580811,0.032715,12.106871,-2.885496,26.480917
0.743408,0.586426,0.029053,13.351145,-1.51145,28.022902
0.741211,0.584229,0.026855,14.206107,0.259542,28.091602
0.749023,0.588867,0.020996,14.122137,2.19084,30.038168
0.738281,0.585693,0.021973,12.961832,3.70229,32.29771
0.734863,0.581055,0.011963,12.564885,5.152672,34.183205
0.733398,0.58667,0.010498,10.916031,6.0,35.64122
0.746338,0.586914,0.001465,8.832061,5.61832,35.427483
0.744385,0.589355,0.000488,7.007634,4.694656,34.389313
0.744629,0.596924,0.002686,5.229008,2.381679,34.824429
0.739258,0.598877,0.002197,2.572519,-0.587786,36.809162
0.738525,0.611328,0.004883,0.091603,-3.694656,36.885498
0.751465,0.609131,0.019775,-2.618321,-5.778626,35.824429
0.737793,0.612793,0.031982,-4.671756,-6.908397,32.114502
0.722168,0.615723,0.037842,-6.572519,-7.175572,29.572519
0.725586,0.606201,0.030762,-8.061069,-6.793893,32.045803
0.707764,0.595703,0.009277,-8.694656,-5.633588,34.61832
0.713623,0.598877,0.018555,-9.206107,-4.099236,37.450382
0.719971,0.594238,0.034912,-9.282443,-2.687023,39.648853
0.719482,0.582031,0.039062,-8.038168,-1.541985,38.503819
0.710449,0.577393,0.053223,-5.992366,-0.503817,38.366413
