AX,AY,AZ,GX,GY,GZ
-0.040771,1.04541,0.037109,-30.916031,2.305344,6.641222
-0.037842,1.043945,0.052002,-32.65649,4.076336,6.755725
-0.036133,1.056641,0.061279,-36.015266,5.366412,6.129771
-0.033936,1.063721,0.071045,-38.122139,5.389313,6.587786
-0.042969,1.059814,0.082275,-41.465649,3.961832,6.572519
-0.037109,1.053223,0.088867,-43.954197,2.045802,7.152672
-0.031982,1.045898,0.089111,-44.465649,-0.503817,7.038168
-0.027344,1.028809,0.093018,-47.076336,-1.229008,6.89313
-0.026123,1.009277,0.100586,-49.374046,-1.854962,6.48855
-0.015137,1.00293,0.098877,-50.801525,-3.160305,5.557252
0.001709,0.97998,0.095947,-52.740459,-3.770992,4.709924
0.003418,0.966309,0.085938,-52.824429,-3.229008,3.427481
-0.001709,0.94873,0.091064,-53.480915,-2.51145,2.954198
0.004395,0.936279,0.094971,-55.9771,-1.221374,1.916031
-0.002441,0.945312,0.128174,-57.419846,0.022901,1.465649
0.001709,0.932861,0.139893,-57.38168,0.442748,2.610687
-0.050781,0.862549,0.224365,-53.221375,-7.045802,2.603053
0.022217,0.885254,0.1604,-42.206108,11.633588,10.343512
0.052002,0.881348,0.280518,-64.160309,-9.839695,2.312977
0.065674,0.901855,0.306885,-50.083969,-2.40458,5.374046
0.07251,0.895996,0.298828,-60.351147,-7.38168,3.236641
0.069336,0.883301,0.290527,-65.099236,-6.862596,3.557252
0.051025,0.878174,0.308594,-65.954201,-7.908397,3.885496
0.064697,0.893311,0.280029,-63.65649,-6.320611,6.694656
0.050293,0.862305,0.224609,-54.114502,-3.687023,12.541985
0.058838,0.834717,0.28833,-40.007633,-13.832061,17.87023
0.056396,0.816895,0.47168,-15.78626,-28.732824,26.938931
0.037354,0.817627,0.707031,-7.51145,-46.64122,31.312977
0.039795,0.841553,0.828369,-16.709923,-52.923664,20.923664
0.026367,0.868408,0.752686,-47.763359,-44.396946,8.748092
0.029785,0.866699,0.584473,-80.251907,-32.076336,-3.862595
0.009277,0.842285,0.447266,-95.137405,-22.122137,-3.129771
0.020508,0.807861,0.330811,-87.251907,-7.671756,0.328244
0.01709,0.765137,0.266357,-71.931297,6.244275,4.557252
0.006836,0.733154,0.297852,-53.480915,15.21374,8.732824
0.010742,0.699219,0.344482,-37.114502,16.977098,12.725191
0.016357,0.680664,0.411133,-36.106869,19.687023,14.076336
0.023438,0.678711,0.470947,-43.549618,21.977098,12.717557
0.037354,0.657715,0.516846,-54.183205,22.748091,10.877863
0.062256,0.655029,0.568848,-64.335876,20.923664,9.503817
0.074951,0.649414,0.616699,-69.045799,14.687023,8.725191
0.088135,0.625488,0.642822,-74.877861,5.282443,6.38168
0.111816,0.599121,0.665771,-81.061066,-4.587786,0.732824
0.121338,0.577637,0.686035,-88.633591,-14.183207,-4.70229
0.128906,0.56665,0.686768,-94.732826,-21.244274,-8.816793
0.112793,0.549316,0.674805,-95.564888,-27.236641,-10.877863
0.102051,0.530029,0.691162,-93.229004,-31.549618,-12.206107
0.088379,0.508057,0.691162,-91.419846,-33.236641,-11.366412
0.100098,0.510254,0.719727,-90.068703,-33.969467,-11.954199
0.090088,0.518555,0.760742,-86.534348,-30.030535,-12.259542
0.088135,0.541016,0.747559,-83.175575,-25.396946,-10.801527
0.093994,0.548096,0.74585,-80.839691,-16.832062,-9.160305
0.080566,0.557861,0.756836,-78.900764,-9.458015,-6.557252
0.07373,0.559814,0.758301,-77.28244,-4.931298,-4.534351
0.069092,0.569092,0.759277,-79.442749,-4.282443,-3.259542
0.065674,0.568604,0.753906,-82.755722,-5.839694,-3.244275
0.05835,0.568604,0.734863,-83.106873,-5.931298,-2.839695
0.056396,0.553955,0.717041,-82.427483,-5.412214,-1.931298
0.050537,0.55835,0.698486,-80.893127,-4.717557,-0.862595
0.039062,0.56665,0.682861,-78.732826,-2.78626,1.40458
0.034424,0.542236,0.693359,-78.946564,-1.70229,4.503817
0.038574,0.512451,0.70459,-80.35878,0.122137,6.992366
0.048096,0.496582,0.727295,-84.374046,2.427481,8.877863
0.05249,0.470703,0.802002,-87.175575,5.015267,9.732824
0.061279,0.462891,0.822998,-89.419846,9.145039,10.625955
0.05542,0.443604,0.82666,-94.343513,13.236641,11.549619
0.036621,0.419189,0.816895,-94.687019,18.687023,13.145039
0.008545,0.391846,0.818604,-93.60305,24.404581,16.198473
0.003174,0.356201,0.833984,-94.389313,29.198473,20.656488
0.018799,0.293457,0.857666,-93.984734,32.610687,24.282442
0.049561,0.237793,0.870361,-88.763359,34.709923,29.213741
0.0979,0.172607,0.920898,-80.610687,39.251907,29.748091
0.093994,0.17627,0.945068,-74.908394,45.480915,25.389313
0.070068,0.209961,0.987549,-69.938934,44.282444,23.083969
0.075439,0.276123,1.026611,-68.259544,33.633587,17.954199
0.078613,0.324219,0.999512,-80.091606,16.503817,11.740458
0.081055,0.362305,1.028076,-97.267174,-5.48855,2.847328
0.074463,0.392822,1.037598,-108.488548,-23.763359,-6.91603
0.057373,0.385254,1.016846,-115.969467,-37.67939,-11.435115
0.059814,0.341064,0.94873,-117.206108,-50.335876,-15.969465
0.066162,0.322266,0.887207,-110.908394,-52.770992,-15.236641
0.071533,0.304443,0.813477,-109.061066,-48.916031,-14.816793
0.080811,0.293457,0.794922,-106.175575,-42.916031,-13.923664
0.095459,0.286133,0.797119,-102.39695,-35.984734,-12.236641
0.127197,0.285645,0.813232,-98.206108,-24.961832,-9.862596
0.131592,0.285156,0.812256,-93.832062,-10.610687,-9.038168
0.108887,0.285156,0.854248,-90.022903,3.160305,-5.900764
0.103271,0.256104,0.907471,-89.297707,14.526717,-3.870229
0.080566,0.250488,0.959229,-97.312981,22.366413,-4.793893
0.066406,0.240723,1.015137,-107.64122,25.908398,-3.442748
0.055176,0.201416,1.009521,-108.274811,22.435114,-0.526718
0.067383,0.169434,0.99292,-109.366409,15.251908,1.465649
0.100342,0.11499,1.012695,-113.28244,8.900764,3.610687
0.139893,0.062744,1.043457,-116.343513,5.824428,4.08397
0.144287,0.047363,1.095215,-121.916031,5.114504,3.259542
0.156982,0.021484,1.17749,-127.412216,5.229008,2.549618
0.172607,0.02417,1.27002,-135.946564,3.740458,0.007634
0.201172,0.074707,1.338623,-146.740463,3.580153,-4.412214
0.227783,0.081543,1.409668,-157.038162,5.114504,-8.862596
0.2146,0.094238,1.472656,-161.274811,8.694656,-12.229008
