AX,AY,AZ,GX,GY,GZ
0.797607,0.59668,0.266846,-12.40458,-5.59542,21.984734
0.802734,0.580811,0.263916,-11.763359,-6.274809,19.068703
0.785156,0.571045,0.26416,-11.679389,-6.29771,18.244274
0.7771,0.571289,0.273926,-11.625955,-6.290076,17.465649
0.776123,0.570557,0.270996,-10.580153,-6.305344,16.885496
0.77124,0.581543,0.276611,-9.358779,-6.068702,17.38168
0.78125,0.587402,0.267822,-8.687023,-5.007634,19.358778
0.779785,0.592529,0.278809,-7.832061,-4.48855,21.160305
0.797852,0.581055,0.278809,-8.335877,-2.312977,23.068703
0.80127,0.560303,0.259033,-10.312977,-0.236641,24.015266
0.788574,0.556641,0.235107,-12.656488,5.59542,23.908398
0.803467,0.567383,0.271973,-16.145039,3.572519,26.694656
0.810303,0.56665,0.308594,-7.732824,1.755725,25.839695
0.8125,0.550049,0.312744,2.366412,-3.251908,25.603054
0.813721,0.536865,0.29541,3.801527,-7.541985,26.877863
0.821533,0.532959,0.284668,-0.80916,-11.702291,28.80916
0.793457,0.5354,0.288818,-2.221374,-11.473283,29.152672
0.796387,0.530762,0.286133,-2.343511,-10.129771,28.954199
0.796387,0.524414,0.27832,-2.847328,-9.290076,29.564886
0.806885,0.514648,0.278076,-3.908397,-9.312977,31.374046
0.819336,0.500244,0.269531,-4.938931,-8.793893,32.824429
0.827393,0.494629,0.274414,-5.961832,-7.167939,33.206108
0.837402,0.474854,0.257812,-7.603054,-5.450382,35.38168
0.85791,0.473633,0.263184,-8.183207,-1.198473,34.458015
0.860107,0.466553,0.277588,-9.129771,0.358779,33.511452
0.856445,0.476318,0.276855,-7.648855,1.091603,32.213741
0.843506,0.468018,0.29248,-5.763359,-0.29771,31.167938
0.833008,0.467285,0.282715,-4.374046,-1.969466,32.442749
0.839844,0.46582,0.280273,-5.320611,-2.900763,34.786259
0.838135,0.450928,0.270996,-6.458015,-3.122137,36.740459
0.847412,0.445312,0.27124,-7.427481,-2.396947,38.389313
0.865967,0.446777,0.261719,-7.656488,-1.80916,39.290077
0.862061,0.435303,0.266602,-7.984733,-2.320611,39.061069
0.870117,0.437012,0.266602,-7.480916,-2.931298,37.946564
0.863037,0.431885,0.262207,-7.70229,-3.618321,37.801525
0.866455,0.440186,0.264893,-9.519084,-4.778626,39.274811
0.873047,0.424561,0.277588,-9.969465,-4.839694,39.961834
0.86084,0.417236,0.282227,-8.679389,-4.389313,39.717556
0.86377,0.408691,0.28125,-6.603054,-3.89313,39.053436
0.863525,0.404297,0.273926,-4.885496,-4.053435,38.282444
0.857666,0.401611,0.283203,-4.022901,-4.267176,39.992367
0.850342,0.393799,0.270508,-3.89313,-5.221374,41.038166
0.8479,0.39624,0.278564,-3.450382,-5.954198,41.34351
0.849365,0.400635,0.278809,-2.290076,-6.045802,40.244274
0.847412,0.402832,0.274658,-2.022901,-6.29771,40.717556
0.85083,0.402832,0.284668,-0.244275,-5.305344,39.893131
0.845947,0.390137,0.268066,-0.145038,-4.183206,40.931297
0.869385,0.38208,0.257812,-0.954198,-3.473282,42.625954
0.859863,0.369385,0.241211,-3.221374,-3.381679,44.305344
0.860107,0.36377,0.241455,-5.236641,-3.343511,45.213741
0.86084,0.346436,0.239014,-5.259542,-3.877863,45.694656
0.846436,0.341309,0.23877,-2.969466,-4.801527,43.648853
0.847656,0.326172,0.22998,-2.419847,-6.435114,44.160305
0.840332,0.323242,0.221191,-1.198473,-7.961832,44.38168
0.829346,0.324707,0.223877,-0.572519,-7.91603,44.67939
0.837402,0.325195,0.214844,-3.083969,-7.839694,47.664124
0.835938,0.308838,0.22168,-5.40458,-7.312977,49.832062
0.826416,0.309082,0.22998,-6.694656,-6.129771,50.374046
0.837158,0.313477,0.234375,-7.366412,-5.580153,50.503819
0.835205,0.293701,0.239014,-6.160306,-4.793893,50.877861
0.827393,0.304199,0.223389,-5.496183,-3.534351,49.725189
0.835938,0.305664,0.233887,-7.312977,-2.78626,52.954197
0.835938,0.297607,0.21582,-9.152672,-2.633588,55.671757
0.83252,0.289307,0.216309,-10.839695,-1.89313,58.770992
0.827881,0.277344,0.222168,-10.59542,0.51145,57.030533
0.824463,0.258057,0.2146,-10.687023,1.70229,57.816795
0.835938,0.253906,0.211182,-10.80916,3.251908,58.61832
0.841309,0.24292,0.206787,-11.893129,3.083969,60.526718
0.839355,0.251465,0.208984,-10.648855,3.022901,61.961834
0.829102,0.246582,0.217529,-10.954199,2.122137,62.458015
0.817383,0.23291,0.189697,-13.091603,0.312977,63.541985
0.813965,0.235596,0.219727,-12.259542,-1.389313,62.908398
0.791992,0.229492,0.226562,-11.687023,-2.679389,61.137405
0.783936,0.225098,0.220947,-11.21374,-3.587786,58.9771
0.764404,0.230469,0.212402,-12.648855,-4.229008,58.832062
0.750977,0.230713,0.215332,-12.488549,-4.007634,58.786259
0.737549,0.233154,0.225098,-9.832061,-4.099236,57.473282
0.722656,0.219238,0.209229,-8.862596,-4.961832,59.053436
0.684814,0.206543,0.199707,-8.816793,-6.633588,62.290077
0.669189,0.187988,0.19751,-7.557252,-7.755725,68.366409
0.649902,0.17334,0.187256,-5.534351,-7.80916,72.725189
0.629883,0.176758,0.17627,-6.030534,-7.89313,77.625954
0.599365,0.166748,0.149658,-8.977099,-6.61832,83.67939
0.596436,0.135254,0.138672,-13.114504,-5.10687,91.175575
0.593506,0.114258,0.147705,-18.587786,-4.282443,92.496185
0.606201,0.072021,0.143799,-21.48855,-6.0,92.488548
0.601318,0.047852,0.161865,-24.007633,-10.709924,94.114502
0.537109,0.022705,0.134521,-25.916031,-15.015267,96.709923
0.509033,-0.005371,0.130371,-31.526718,-19.328245,101.847328
0.457031,-0.024658,0.115723,-35.35878,-20.557251,109.099236
0.424805,-0.078857,0.10376,-35.67939,-17.755726,119.427483
0.398438,-0.118896,0.049316,-42.129772,-9.717557,127.862595
0.479004,-0.156494,0.039795,-58.786259,-5.305344,131.839691
0.462158,-0.341797,-0.141602,-60.885498,-2.152672,130.480911
0.619385,-0.338623,-0.135498,-52.687023,-2.603053,121.343513
0.664307,-0.326416,-0.181885,-53.167938,-13.870229,114.167938
0.702393,-0.338623,-0.190186,-50.374046,-27.877863,105.770996
0.653076,-0.325684,-0.164551,-50.740459,-44.198475,95.969467
0.547607,-0.279053,-0.1521,-59.083969,-55.885498,83.183205
0.447266,-0.324463,-0.12915,-64.419846,-65.534348,78.351143
0.424316,-0.382324,-0.096924,-46.35878,-63.412212,70.106873
0.526855,-0.423828,-0.057129,-38.251907,-62.305344,71.595421
0.556641,-0.35791,-0.045166,-38.534351,-68.160309,76.816795
0.528809,-0.324707,-0.038818,-45.809162,-75.824425,59.312977
0.564697,-0.444824,-0.115234,-30.305344,-79.931297,0.59542
0.876465,-0.404785,-0.009277,-16.045801,-70.740456,-17.343512
1.382812,-0.373291,0.182861,-107.145035,-13.251908,49.068703
1.999939,-0.690674,0.633301,-243.404587,-26.48855,180.687027
1.999939,-1.806152,0.489746,-250.137405,30.12977,233.480911
1.999939,-2.0,1.648682,-250.137405,135.625961,141.045807
1.92334,-1.971924,0.516846,-64.061066,234.961838,-1.992366
0.043213,-1.483154,-1.12207,-171.56488,250.129776,69.091606
1.555908,-1.436523,-0.444824,-37.290077,-250.137405,248.877869
1.660889,-1.13208,-0.484375,122.137405,-64.022903,250.129776
1.999939,-2.0,-1.152588,153.679382,-73.885498,250.129776
1.999939,-1.636475,-1.054932,190.427475,-158.038162,107.39695
1.999939,-0.614258,-0.281006,59.648853,-190.687027,-23.419847
0.131592,-0.97998,-0.42749,-52.931297,-117.625954,40.404579
0.672607,-1.473145,-0.158447,-250.137405,-103.931297,250.129776
1.58374,-2.0,-0.394531,-175.839691,-96.572517,208.71756
1.64917,-2.0,0.301514,250.129776,-4.80916,-250.137405
0.648438,-1.711914,-0.256836,156.122131,127.564888,-250.137405
0.179688,-2.0,-1.060059,-16.725191,160.824432,-88.351143
0.847412,-1.532959,-0.649414,-92.549622,98.702293,84.557251
1.467285,-1.500977,-0.36084,-73.099236,49.740459,30.549618
1.165283,-1.098145,-0.074219,-32.068703,-9.580153,-43.938931
0.57666,-0.692383,0.106934,-41.854961,-19.015266,-71.007637
0.344238,-0.69043,-0.04834,-58.129772,-17.412214,-53.061069
0.57251,-0.603271,0.015381,-81.923668,59.885498,-36.335876
0.557129,-0.622803,0.007568,-93.916031,28.251909,-20.519083
0.362305,-0.550049,-0.127441,-48.442749,-3.450382,-30.076336
0.29541,-0.467773,-0.117432,-10.778625,-57.106869,-19.496183
0.434326,-0.314697,0.011719,6.328244,-78.229004,-12.633588
0.633545,-0.271484,0.158447,-6.290076,-49.167938,-10.61832
0.700684,-0.306641,0.226807,-11.282443,-26.709923,-19.038168
0.669678,-0.340576,0.19165,4.259542,-15.175572,-29.053434
0.709229,-0.390137,0.125,15.030535,-12.061069,-22.664122
0.73877,-0.434082,0.045654,24.022902,-13.045801,-10.351145
0.790283,-0.432861,0.013916,34.183205,-10.465649,-3.778626
0.854004,-0.411133,-0.018066,42.549618,-5.740458,3.251908
0.926758,-0.384521,-0.039307,43.725189,-1.083969,6.229008
0.975342,-0.416748,-0.067627,43.984734,2.427481,6.076336
1.024414,-0.419678,-0.091064,41.229008,5.129771,2.419847
1.04834,-0.443115,-0.0896,33.648853,7.198473,-4.312977
1.038086,-0.454102,-0.102295,26.091602,9.832061,-8.129771
1.031006,-0.493896,-0.110352,17.076336,11.801527,-9.709924
1.021729,-0.510986,-0.145264,10.977099,12.458015,-10.541985
1.013672,-0.508545,-0.162354,5.274809,11.954199,-10.664123
