AX,AY,AZ,GX,GY,GZ
0.813721,0.571533,0.210938,-10.198473,-0.923664,50.816795
0.860596,0.573975,0.214111,-11.274809,-1.51145,48.549618
0.903809,0.581543,0.198486,-10.923664,-2.862595,46.190838
0.922363,0.572266,0.223389,-10.572519,-5.793893,37.251907
0.907959,0.574219,0.222412,-10.847328,-8.916031,32.725189
0.895508,0.565918,0.217285,-9.564885,-11.671756,26.717558
0.871826,0.554199,0.212402,-8.335877,-15.854961,20.137405
0.849121,0.568115,0.209961,-6.61832,-17.977098,16.770992
0.846436,0.567627,0.209229,-5.664122,-18.343512,17.557251
0.823486,0.550537,0.192871,-6.183206,-17.763359,21.51145
0.834229,0.522705,0.202881,-3.51145,-15.870229,25.076336
0.848389,0.513916,0.210693,-1.541985,-13.473283,25.908398
0.844482,0.498535,0.197754,0.458015,-11.473283,26.587786
0.839111,0.517334,0.194336,-1.687023,-10.534351,26.412214
0.812012,0.467285,0.184082,4.343512,-8.801527,23.564886
0.8125,0.491455,0.194092,4.954198,-7.282443,26.793894
0.811768,0.48584,0.190186,4.946565,-5.664122,30.984734
0.809082,0.471436,0.172119,4.152672,-3.824427,31.603054
0.814453,0.483398,0.175293,4.022901,-2.198473,31.061069
0.815918,0.484619,0.175781,2.816794,-0.961832,27.839695
0.83252,0.487793,0.177246,1.870229,-0.80916,25.51145
0.838623,0.503662,0.188232,1.824427,-1.114504,25.29771
0.846191,0.502197,0.172607,4.167939,-0.923664,23.366413
0.811523,0.483398,0.158936,5.816794,-0.870229,21.404581
0.799316,0.516357,0.16748,4.305344,-0.679389,20.740458
0.781738,0.528076,0.16748,3.89313,-0.419847,24.450382
0.774902,0.53418,0.158447,3.862595,0.061069,29.977098
0.783203,0.538574,0.153809,3.290076,0.519084,36.015266
0.78833,0.538818,0.155762,2.007634,0.969466,41.671757
0.80835,0.527832,0.161377,1.10687,1.526718,41.694656
0.799072,0.525146,0.162598,0.534351,1.312977,38.694656
0.792725,0.536133,0.189453,0.419847,-0.267176,38.229008
0.782715,0.529785,0.184082,1.419847,-1.061069,39.610687
0.77832,0.526123,0.199463,1.259542,-1.625954,41.389313
0.769531,0.515625,0.198975,0.526718,-1.931298,43.213741
0.751709,0.499756,0.184814,-0.145038,-3.221374,44.854961
0.765869,0.493896,0.181641,-0.969466,-5.244275,50.587788
0.782959,0.489258,0.1875,-1.274809,-6.526718,55.198475
0.795654,0.460938,0.177246,-1.625954,-7.51145,56.129772
0.818115,0.441406,0.185547,-2.145038,-8.748092,58.0229
0.816406,0.422607,0.169678,-3.725191,-8.923664,59.122139
0.822998,0.387451,0.184082,-5.145038,-7.977099,58.748093
0.811768,0.396729,0.178467,-8.473283,-8.488549,63.206108
0.796631,0.340576,0.15332,-5.427481,-6.694656,64.045799
0.836426,0.346924,0.160889,-4.954198,-7.923664,66.053436
0.849854,0.34375,0.141846,-6.114504,-8.236641,69.64122
0.879395,0.337402,0.139648,-8.511451,-8.396947,70.572517
0.88623,0.371094,0.147705,-13.244275,-7.480916,66.015266
0.878418,0.315674,0.116455,-12.938931,-5.59542,58.70229
0.880615,0.292969,0.099121,-13.847328,-7.48855,55.061069
0.894775,0.333496,0.107666,-12.473283,-9.396947,47.091602
0.861084,0.324463,0.093262,-13.343512,-9.480916,42.419846
0.833496,0.414307,0.138428,-15.580153,-12.740458,38.312977
0.809326,0.369873,0.123047,-11.633588,-10.633588,35.480915
0.833252,0.40918,0.139648,-17.29771,-12.854961,38.549618
0.769287,0.411133,0.149658,-16.015266,-15.824428,30.862595
0.787842,0.433838,0.176025,-18.595419,-18.358778,28.748091
0.735352,0.408936,0.16748,-18.12977,-19.893129,30.091602
0.709717,0.454102,0.215576,-14.709924,-25.450382,31.068703
0.667725,0.411377,0.192627,-14.755725,-27.305344,36.740459
0.639648,0.41748,0.219238,-11.526717,-27.557251,45.473282
0.613525,0.413574,0.223145,-12.793893,-27.465649,51.519085
0.58252,0.377197,0.203857,-8.748092,-27.763359,58.32061
0.586182,0.37915,0.210205,-8.572519,-28.534351,66.687019
0.571533,0.330811,0.182861,-9.007633,-27.152672,71.557251
0.569824,0.299316,0.172607,-7.770992,-25.312977,74.167938
0.55835,0.269531,0.174316,-9.076336,-24.007633,75.28244
0.556885,0.27832,0.1875,-13.717557,-24.633587,79.061066
0.534668,0.230225,0.151855,-14.045801,-27.732824,83.71756
0.516357,0.213623,0.146973,-13.648855,-33.030533,87.60305
0.442871,0.232422,0.179688,0.847328,-37.625954,89.190842
0.430176,0.218018,0.143311,14.175572,-42.816795,94.770996
0.418457,0.243896,0.118652,10.702291,-47.305344,104.931297
0.426758,0.175537,0.063965,3.312977,-46.076336,117.206108
0.408691,0.079102,0.035156,-5.854962,-41.083969,131.671753
0.425537,-0.020508,-0.02002,-12.603053,-39.511452,141.618317
0.422607,-0.107178,-0.052979,-8.38168,-35.0229,139.587784
0.44165,-0.154541,-0.054932,-0.183206,-32.648853,139.305344
0.540283,-0.239014,-0.106689,6.366412,-27.786259,127.213737
0.590332,-0.351318,-0.143555,-0.412214,-33.152672,99.076332
0.606934,-0.377441,-0.126709,-8.839695,-44.885498,69.740456
0.584229,-0.314209,-0.095703,-12.854961,-56.419846,52.725189
0.517334,-0.307129,-0.129395,-14.396947,-57.450382,63.488548
0.506348,-0.331543,-0.134033,-15.396947,-49.61832,67.786263
0.649414,-0.319336,-0.163574,-13.374045,-46.870228,64.610687
0.855225,-0.205078,-0.134033,-20.587786,-42.755726,56.549618
1.021729,-0.097412,-0.076172,-36.603054,-33.923664,55.664124
1.084717,-0.13623,-0.062988,-56.290077,-28.0,70.389313
0.979248,-0.280029,-0.113525,-64.664124,-24.763359,100.068703
0.880371,-0.35791,-0.135254,-73.694656,-19.580153,124.900764
1.127197,-0.290771,-0.111328,-80.045799,-19.152672,167.740463
1.623291,-0.367188,0.182129,-125.198471,-17.076336,222.847336
