AX,AY,AZ,GX,GY,GZ
-0.003662,0.963867,0.344238,-6.793893,1.877863,3.496183
-0.009766,0.960205,0.335205,-5.648855,1.938931,3.29771
-0.006836,0.958496,0.31958,-4.709924,0.572519,2.900763
-0.001221,0.962402,0.30249,-3.625954,0.832061,3.251908
0.002686,0.967529,0.280762,-3.877863,2.022901,3.656489
0.000244,0.962891,0.286865,-4.503817,2.099237,3.282443
0.005615,0.961426,0.295898,-6.160306,2.335878,2.603053
0.003418,0.965576,0.292969,-6.435114,2.175573,1.969466
0.005615,0.95459,0.299316,-6.51145,2.083969,1.526718
0.006836,0.959473,0.301025,-6.587786,0.992366,1.351145
0.009033,0.95874,0.288086,-7.572519,-0.19084,1.519084
0.013916,0.957275,0.293701,-9.770992,0.045802,0.801527
0.012207,0.951904,0.308105,-11.61832,0.641221,-0.114504
0.00415,0.943848,0.311523,-12.557252,0.717557,-0.549618
0.003174,0.935303,0.309814,-11.603053,0.419847,0.038168
0.005371,0.934814,0.308105,-10.557252,0.78626,-0.374046
0.001221,0.925537,0.305176,-8.290076,1.282443,-0.824427
-0.003418,0.93457,0.317139,-6.587786,1.305344,-0.740458
-0.002197,0.938232,0.274902,-0.816794,7.068702,1.175573
0.009033,0.948486,0.289551,-2.778626,5.557252,0.335878
0.006836,0.954834,0.282715,-3.21374,3.625954,0.129771
0.003418,0.952637,0.262451,-5.312977,0.847328,-0.877863
0.005859,0.945557,0.266357,-6.610687,-0.267176,-1.129771
0.006836,0.940186,0.259277,-6.603054,-0.557252,-0.923664
0.007324,0.922363,0.239502,-5.671756,-0.847328,-0.564885
0.008545,0.918701,0.218262,-6.748092,-1.656489,-1.427481
0.002686,0.9104,0.198486,-10.076336,-2.78626,-2.587786
-0.006348,0.90918,0.208008,-15.923664,-3.541985,-3.312977
-0.008301,0.9021,0.217041,-22.167938,-3.465649,-4.885496
-0.015869,0.895508,0.234131,-25.030535,-5.549618,-5.480916
-0.015625,0.901123,0.280273,-29.656488,-5.824428,-7.160306
-0.029785,0.901611,0.319336,-31.923664,-6.473282,-7.641222
-0.040527,0.901855,0.335938,-30.587786,-7.061069,-7.534351
-0.038574,0.90625,0.342041,-28.045801,-6.977099,-6.587786
-0.029053,0.899902,0.344727,-24.007633,-6.580153,-5.633588
-0.030518,0.905518,0.330566,-21.526718,-5.442748,-5.519084
-0.023926,0.912842,0.323975,-20.335878,-3.740458,-6.267176
-0.033691,0.937012,0.341797,-20.824427,-3.572519,-6.931298
-0.030762,0.947998,0.347656,-22.641222,-3.847328,-6.984733
-0.034424,0.954102,0.354248,-25.068703,-3.938931,-8.175572
-0.039551,0.963867,0.366455,-27.259542,-5.015267,-8.335877
-0.048096,0.975098,0.378906,-27.328245,-6.862596,-7.801527
-0.04248,0.978516,0.393066,-26.80916,-7.633588,-6.641222
-0.038086,0.979736,0.418457,-27.29771,-7.816794,-5.671756
-0.039551,0.976318,0.414307,-27.015266,-8.519084,-4.51145
-0.037598,0.980713,0.38501,-26.862595,-8.664123,-2.923664
