AX,AY,AZ,GX,GY,GZ
0.479004,0.843018,0.241943,-0.10687,-4.030534,20.916031
0.478271,0.866455,0.248047,-1.076336,-4.732824,22.282442
0.486084,0.866699,0.246826,-0.80916,-4.832061,21.106871
0.485107,0.861328,0.249268,-0.259542,-4.847328,23.015266
0.484131,0.837646,0.22876,-1.694656,-4.671756,25.877863
0.5,0.843262,0.221924,-1.412214,-4.282443,32.366413
0.533447,0.837402,0.22168,-1.770992,-3.442748,40.076336
0.577393,0.821777,0.217529,-1.564885,-1.694656,41.106869
0.604004,0.781006,0.216553,-1.984733,-1.694656,46.221375
0.635254,0.757812,0.201416,-1.564885,-2.0,45.175571
0.648438,0.740967,0.203125,-0.625954,-2.229008,43.0
0.652588,0.729492,0.186279,-1.641221,-1.557252,41.305344
0.649414,0.714355,0.186279,-2.656489,-0.458015,39.824429
0.674805,0.716553,0.177979,-3.427481,0.687023,37.877861
0.699707,0.727783,0.187988,-3.282443,-0.40458,38.229008
0.71167,0.712891,0.186279,-2.992366,-1.564885,34.580154
0.735352,0.712891,0.187256,-1.778626,-3.061069,30.465649
0.72998,0.686035,0.185059,-0.312977,-4.519084,27.893129
0.718018,0.679932,0.175781,-0.236641,-5.274809,24.923664
0.706055,0.665527,0.186768,0.061069,-4.580153,23.465649
0.683105,0.674805,0.190674,0.053435,-2.839695,21.038168
0.669678,0.681641,0.192627,-0.564885,-0.755725,20.343512
0.679688,0.704834,0.1875,0.007634,0.977099,18.854961
0.696533,0.711182,0.187012,1.061069,2.51145,18.595419
0.717773,0.708252,0.186035,-0.450382,3.312977,18.954199
0.709717,0.704102,0.177246,1.251908,4.290076,16.19084
0.712402,0.713867,0.200439,1.045802,5.801527,15.687023
0.678955,0.706543,0.201416,-0.396947,7.78626,14.717557
0.658203,0.716064,0.220215,-0.236641,9.297709,13.412213
0.654541,0.72876,0.231445,0.267176,10.305344,15.160305
0.646729,0.723633,0.227539,2.091603,10.824428,18.992367
0.646484,0.736084,0.234375,3.641221,11.770992,22.709923
0.651855,0.733398,0.24585,4.984733,12.870229,26.816793
0.647461,0.733154,0.249023,6.0,13.328244,28.465649
0.655029,0.730225,0.254395,6.610687,12.664123,30.732824
0.648438,0.749023,0.266357,6.335878,11.465649,33.824429
0.636475,0.727783,0.259766,6.977099,10.21374,34.595421
0.631836,0.744873,0.257568,5.954198,8.297709,36.282444
0.629883,0.74292,0.24292,6.862596,6.877862,34.32061
0.623047,0.728271,0.23584,6.351145,5.458015,35.083969
0.62793,0.747314,0.236328,4.465649,3.969466,35.946564
0.634766,0.713135,0.21582,4.51145,3.175573,36.473282
0.637207,0.708984,0.218262,3.015267,2.366412,36.732826
0.632568,0.700195,0.2146,1.748092,1.022901,36.65649
0.622559,0.697754,0.22998,3.068702,0.694656,34.137405
0.611816,0.708252,0.229492,2.267176,-0.038168,34.34351
0.604492,0.706299,0.205322,0.854962,-0.427481,35.992367
0.612061,0.695801,0.210205,0.961832,-0.763359,39.526718
0.617676,0.688965,0.20459,-0.343511,-1.320611,41.778625
0.611572,0.669678,0.198486,-1.167939,-2.870229,41.9771
0.606689,0.661133,0.194092,-1.312977,-4.641222,43.549618
0.618408,0.653076,0.195068,-1.175573,-7.564886,45.969467
0.630371,0.661865,0.192139,-1.007634,-10.122137,47.045803
0.623535,0.656738,0.206543,-2.80916,-13.580153,52.0
0.618408,0.630371,0.208008,-4.038168,-14.954199,53.435116
0.62085,0.644775,0.22583,-9.488549,-15.198473,52.549618
0.610596,0.60791,0.209229,-10.068703,-14.511451,53.717556
0.618408,0.600342,0.204834,-10.847328,-12.801527,50.778625
0.614014,0.604492,0.202148,-10.984733,-11.129771,50.633587
0.60791,0.611328,0.186523,-10.236641,-9.656488,49.412212
0.634521,0.606201,0.207031,-11.022901,-9.053435,54.038166
0.628906,0.609863,0.205322,-12.221375,-8.564885,56.091602
0.624756,0.5896,0.222412,-13.877863,-8.244275,56.366413
0.624023,0.582764,0.229736,-15.442748,-8.038168,57.954197
