AX,AY,AZ,GX,GY,GZ
0.055664,0.911133,0.080566,-2.877863,-0.48855,45.786259
0.108643,0.882324,0.051514,-5.633588,1.083969,48.114502
0.148926,0.841309,0.036865,-7.610687,3.877863,53.580154
0.166016,0.793945,0.018799,-4.900764,6.687023,56.580154
0.194824,0.82666,-0.000244,-3.374046,9.145039,57.061069
0.204102,0.841064,0.003174,-3.732824,11.549619,57.29771
0.258057,0.841797,-0.007568,-3.961832,13.564885,56.908398
0.318604,0.826904,-0.026855,-2.221374,15.664123,53.29771
0.417969,0.836182,-0.044189,1.954198,16.793894,48.122139
0.486328,0.834717,-0.06543,9.519084,13.022901,51.374046
0.475098,0.811768,-0.065918,19.12977,9.526717,58.137405
0.414062,0.810547,-0.039795,24.053434,3.78626,63.114502
0.366699,0.820557,-0.027344,23.595419,-2.244275,67.938934
0.32666,0.784424,-0.000977,14.748092,-6.770992,65.274811
0.335693,0.763672,-0.001465,9.259542,-10.671756,63.625954
0.377197,0.813477,-0.027832,2.282443,-11.923664,55.725189
0.464111,0.822998,-0.007812,-1.854962,-11.977099,57.412212
0.544434,0.835938,-0.018311,-3.48855,-11.114504,59.061069
0.595215,0.799072,-0.014648,-2.656489,-7.290076,67.045799
0.623047,0.779785,-0.001221,0.290076,-2.343511,79.129768
0.663818,0.76416,-0.006836,0.824427,3.687023,85.160309
0.661621,0.737061,-0.015137,1.78626,10.145039,93.343513
0.704102,0.750244,-0.008545,-0.412214,18.48855,95.061066
0.679199,0.72876,-0.019775,1.389313,22.038168,97.259544
0.696777,0.683594,0.011475,-1.618321,26.427481,91.618324
0.65625,0.645508,0.033691,-1.709924,28.145039,77.404579
0.676025,0.58374,0.049316,-2.519084,28.343512,60.229008
0.727783,0.686523,0.019775,0.412214,23.274809,60.404579
0.757324,0.720947,0.045166,-1.641221,19.458015,69.167938
0.749268,0.677734,0.037109,-1.725191,16.114504,67.328247
0.728516,0.664795,0.02124,-2.694656,13.648855,60.954197
0.732666,0.643066,0.03125,-2.358779,12.145039,55.083969
0.747559,0.645508,0.034668,-0.267176,9.572519,50.0229
0.746582,0.671631,0.046387,1.312977,6.564886,43.465649
0.735107,0.683105,0.035889,1.618321,4.0,37.335876
0.734131,0.687988,0.01001,1.938931,1.122137,34.122139
0.71582,0.666748,-0.009766,2.832061,-0.725191,30.908398
0.696045,0.65918,0.004883,3.717557,-3.78626,32.328243
0.683105,0.652832,0.016113,3.519084,-6.251908,35.190838
0.693115,0.664551,0.024414,1.946565,-6.541985,38.38168
0.696045,0.678711,0.020508,0.80916,-3.572519,40.900764
0.68457,0.687256,0.028564,1.198473,1.10687,42.480915
0.673096,0.727783,0.02417,2.961832,6.603054,46.709923
0.669922,0.706787,0.029785,3.320611,9.549619,48.687023
0.667236,0.706787,0.017578,3.022901,10.633588,50.396946
0.665527,0.69043,0.010742,1.282443,11.366412,55.015266
0.668213,0.69165,0.01123,1.114504,10.931297,59.786259
0.671143,0.706543,0.023682,-1.0,12.038168,61.045803
0.662842,0.70752,0.022461,-2.465649,12.931297,60.450382
0.669434,0.713867,0.018311,-2.541985,14.083969,58.068703
0.653564,0.711182,0.010986,-2.091603,13.183207,58.488548
0.661377,0.712158,0.026367,-2.458015,10.572519,58.236641
0.661377,0.678223,0.007324,-3.396947,7.122138,60.396946
0.6521,0.660156,0.008789,-6.282443,5.221374,64.229004
0.657471,0.64209,0.015625,-7.717557,4.473282,66.580154
0.6604,0.632812,0.023926,-9.778625,7.160306,70.60305
0.651123,0.604492,0.047119,-8.923664,10.167939,73.335876
0.651855,0.587891,0.044678,-5.908397,13.206107,73.893127
0.648926,0.5625,0.050781,-1.175573,15.183207,74.007637
0.643555,0.578613,0.058105,0.19084,14.984733,74.404579
0.630127,0.574707,0.067871,-0.48855,14.251908,74.595421
0.627197,0.559814,0.073486,-4.458015,14.175572,75.229004
0.5979,0.521973,0.07666,-8.038168,13.511451,79.145035
0.594971,0.498535,0.078613,-9.648855,14.938931,82.480919
0.612305,0.486816,0.078125,-8.984733,16.916031,86.267174
0.607422,0.468994,0.087158,-5.946565,19.229008,85.534348
0.594482,0.462158,0.089111,-2.557252,20.236641,84.183205
0.57666,0.468506,0.103027,-1.40458,18.671755,85.435112
0.56543,0.444092,0.108887,-3.007634,15.549619,88.404579
0.550293,0.435059,0.107178,-6.374046,13.045801,92.977097
0.532715,0.394531,0.108643,-9.984733,11.740458,101.335876
0.537109,0.344727,0.10498,-10.938931,11.160305,109.03817
0.532227,0.320312,0.110596,-9.671756,10.061069,115.916031
0.530518,0.292969,0.132324,-7.496183,7.435114,119.427483
0.547607,0.306396,0.126709,-5.633588,7.251908,122.931297
0.568115,0.320312,0.125244,-4.664122,7.61832,123.053436
0.599121,0.319824,0.119873,-5.473282,9.564885,121.221375
0.658203,0.300537,0.119629,-6.40458,13.709924,123.389313
0.707764,0.23999,0.125977,-3.51145,17.213741,127.67939
0.734375,0.221436,0.135986,0.137405,21.786259,131.053436
0.745117,0.246338,0.161621,1.21374,25.0,134.694656
0.765869,0.246826,0.180176,-0.419847,25.091602,140.885498
0.791992,0.254639,0.183594,-2.778626,20.946566,146.183212
0.823975,0.259766,0.156738,-4.351145,15.938931,149.580154
0.859131,0.249023,0.136475,-7.122138,11.625955,148.977097
0.881836,0.207764,0.109131,-8.709924,7.80916,146.625961
0.898438,0.16748,0.102051,-8.587787,3.916031,144.007629
0.901855,0.12207,0.118408,-7.450382,0.030534,141.854965
0.901611,0.010742,0.103516,-4.91603,-2.709924,140.56488
0.886475,-0.05835,0.124756,-0.778626,-7.351145,140.870224
0.891846,-0.125488,0.157715,-7.648855,-7.526718,141.877869
0.909424,-0.367432,0.199219,-14.129771,-3.198473,159.007629
1.104248,-0.490479,0.210449,-17.885496,6.038168,182.854965
1.392578,-0.527344,0.197998,-14.778625,21.091602,213.183212
1.456055,-0.481201,0.202881,-10.679389,36.984734,219.572525
1.654541,-0.3125,0.181152,-7.137404,51.778625,212.664124
1.75708,-0.138184,0.189453,6.59542,53.603054,200.015274
1.806152,0.047363,0.134766,14.358779,48.770992,185.167938
1.749756,0.058838,0.058838,21.839695,47.152672,179.870224
1.54541,-0.123047,0.036377,29.67939,43.267174,174.213745
1.342773,-0.360107,0.016357,20.67939,35.129772,175.152664
1.077148,-0.736572,0.052246,5.541985,31.213741,179.07634
0.856934,-0.901123,0.145752,2.389313,17.824427,164.549622
0.818604,-0.918457,0.210938,-1.70229,-9.251908,144.083969
0.953125,-0.955566,0.243652,-2.038168,-39.427483,126.633591
1.09668,-0.92334,0.253418,3.618321,-71.732826,96.32061
1.175537,-0.94458,0.282959,-3.633588,-90.076332,90.221375
1.189453,-1.015137,0.245117,-9.206107,-100.335876,80.610687
1.183838,-1.069824,0.212646,-13.160305,-88.015266,79.763359
1.193115,-1.140625,0.191895,-15.061069,-59.496181,90.954201
1.157227,-1.154541,0.179932,-15.343512,-26.137405,106.381676
1.040283,-1.180664,0.213379,-18.083969,2.954198,115.366409
0.905518,-1.272949,0.189453,-17.67939,23.045801,121.030533
0.827637,-1.393799,0.218506,-15.015267,34.259541,121.740456
0.781738,-1.409668,0.200195,-3.259542,32.664124,121.656487
0.751953,-1.393799,0.205078,2.091603,28.083969,110.625954
0.750488,-1.2854,0.224854,2.900763,18.885496,89.885498
0.773438,-1.221436,0.233154,-2.664122,10.625955,64.297707
0.856689,-1.2229,0.223633,-9.068703,4.938931,45.435116
0.913086,-1.190674,0.214355,-12.312977,-1.366412,33.328243
0.9375,-1.13501,0.206543,-14.900764,-6.625954,25.992367
0.976074,-1.098145,0.147705,-14.984733,-7.206107,18.954199
1.012207,-1.019287,0.114502,-11.160305,-7.61832,23.458015
1.075439,-0.870117,0.05127,-7.679389,-4.755725,21.465649
1.061035,-0.761719,0.032959,-8.297709,-4.045802,19.717558
0.991211,-0.703369,-0.000732,-11.893129,-0.442748,19.748091
0.903076,-0.684814,0.019287,-16.755726,4.938931,16.854961
0.868896,-0.698242,0.023193,-19.687023,9.099236,15.312977
0.847168,-0.712402,0.010498,-18.450382,10.267176,15.175572
0.777588,-0.749268,0.032471,-11.274809,7.656488,9.725191
0.744629,-0.712891,0.039062,-2.687023,0.977099,-1.022901
0.764648,-0.694336,0.046875,1.366412,-7.305344,-11.374045
0.799805,-0.671631,0.05127,1.664122,-13.503817,-16.877863
0.802002,-0.656738,0.067627,-3.083969,-20.694656,-23.038168
0.803467,-0.674805,0.080566,-7.770992,-25.801527,-29.274809
0.81543,-0.694092,0.079834,-12.007633,-29.366413,-32.106869
0.851807,-0.679932,0.076904,-16.664122,-32.061069,-33.572517
0.881592,-0.631836,0.050537,-21.229008,-33.725189,-31.793894
0.900391,-0.585205,0.010986,-26.656488,-33.122139,-27.045801
0.900879,-0.573975,0.000732,-30.083969,-31.351145,-22.419847
0.883789,-0.558594,0.016846,-32.870228,-29.648855,-22.061069
0.894531,-0.557861,-0.012451,-33.801525,-26.412214,-24.091602
0.888672,-0.519531,-0.010742,-34.67939,-25.053434,-21.984734
