AX,AY,AZ,GX,GY,GZ
0.0,0.860107,0.307861,-20.007633,-1.51145,-1.725191
-0.021973,0.873047,0.317383,-18.900763,-1.473282,-1.641221
-0.021973,0.887207,0.362793,-28.893129,-3.70229,1.80916
-0.018799,0.902344,0.43335,-37.259541,-7.091603,5.290076
-0.011719,0.930176,0.5,-43.030533,-4.961832,9.129771
-0.01123,0.969971,0.550293,-32.083969,3.045802,9.916031
0.033936,1.017578,0.685303,-50.053436,-14.19084,10.748092
0.050293,1.039551,0.644775,-45.351147,-13.442748,11.854961
0.087158,1.018311,0.646484,-35.091602,-14.59542,11.908397
0.130127,0.998779,0.640625,-27.480917,-13.0,10.137404
0.130127,0.947754,0.586914,-23.38168,-9.21374,8.59542
0.133301,0.896484,0.590576,-24.259542,-4.549618,6.572519
0.122314,0.835205,0.602051,-25.725191,-0.122137,4.51145
0.098389,0.797852,0.614014,-24.854961,2.70229,3.442748
0.081299,0.758301,0.612549,-25.587786,4.282443,3.763359
0.064453,0.736816,0.616943,-25.900763,4.251908,5.694656
0.061523,0.720947,0.625244,-28.564886,4.977099,7.961832
0.061279,0.700195,0.610596,-31.068703,4.251908,8.267176
0.089111,0.689453,0.62085,-41.786259,-1.839695,7.572519
0.078125,0.686035,0.618164,-39.450382,4.496183,6.557252
0.049805,0.676025,0.631592,-34.152672,7.007634,5.89313
0.077881,0.680664,0.617188,-36.839695,8.946565,7.061069
0.091553,0.687988,0.663574,-38.167938,9.541985,7.687023
0.090088,0.699463,0.679443,-36.992367,9.725191,7.351145
0.107422,0.714844,0.695801,-32.610687,10.21374,6.603054
0.110107,0.722412,0.687744,-27.770992,9.862596,5.21374
0.104492,0.740479,0.68042,-23.32061,9.587787,4.038168
0.091553,0.761475,0.668945,-20.450382,9.351145,3.78626
0.091064,0.777588,0.654785,-18.793894,9.106871,3.038168
0.082031,0.783447,0.64209,-18.259542,8.969465,2.229008
0.073975,0.79126,0.637939,-17.526718,9.053435,1.465649
0.063721,0.809082,0.615479,-18.099237,8.137404,0.480916
0.051025,0.813477,0.585693,-19.114504,7.038168,0.603053
0.055176,0.828857,0.58374,-22.656488,5.625954,0.687023
0.037598,0.813965,0.561523,-25.900763,5.122138,0.656489
0.034668,0.827881,0.547852,-30.374046,4.343512,1.259542
0.030273,0.817139,0.5625,-34.580154,3.198473,1.916031
0.02832,0.812744,0.566162,-38.496181,1.122137,1.832061
0.013184,0.798828,0.569824,-41.748093,-1.022901,2.343511
0.024658,0.80249,0.558838,-44.839695,-3.29771,2.816794
0.027832,0.789551,0.566406,-47.213741,-3.70229,2.877863
0.026611,0.776123,0.559082,-47.267174,-4.70229,2.610687
0.029053,0.760986,0.565186,-48.526718,-5.099236,3.068702
0.03125,0.749512,0.562744,-50.244274,-5.580153,3.091603
0.040771,0.726807,0.574219,-52.099236,-5.938931,3.793893
0.049072,0.705078,0.573242,-51.709923,-7.160306,3.351145
0.046387,0.69873,0.565674,-51.740459,-5.885496,3.312977
0.038574,0.687256,0.578613,-51.763359,-6.221374,3.442748
0.031738,0.682373,0.573242,-52.007633,-6.709924,3.679389
0.043213,0.68335,0.557861,-52.847328,-6.045802,4.351145
0.027344,0.674316,0.567871,-54.0,-4.679389,4.267176
0.04541,0.664795,0.553223,-55.0,-2.618321,3.465649
0.033691,0.665771,0.530762,-57.007633,-1.801527,3.221374
0.0271,0.66333,0.546143,-61.893131,-1.664122,4.312977
0.020752,0.670654,0.5271,-64.816795,-3.10687,4.38168
0.007568,0.670898,0.519531,-67.183205,-4.534351,5.114504
0.002686,0.668213,0.499756,-70.801529,-5.801527,6.427481
-0.00415,0.653564,0.490479,-74.656487,-6.770992,7.045802
-0.002441,0.642822,0.475098,-79.32061,-6.21374,8.679389
0.011475,0.613281,0.472656,-83.076332,-6.030534,9.099236
0.023682,0.600098,0.469727,-90.870232,-3.908397,10.351145
0.030762,0.5896,0.472412,-97.32061,-3.419847,11.435115
0.027344,0.569824,0.457275,-102.763359,-4.854962,12.610687
0.033447,0.550049,0.466309,-107.335876,-6.427481,15.160305
0.067139,0.55835,0.474854,-112.687019,-8.038168,15.305344
0.083008,0.518555,0.508545,-118.595421,-7.610687,14.778625
0.099121,0.500488,0.521484,-123.71756,-6.778626,12.992367
0.085693,0.467773,0.494873,-128.633591,-5.832061,11.091603
0.081543,0.431641,0.5,-131.389313,-7.358778,10.40458
0.080322,0.410889,0.498291,-132.2061,-9.633588,10.854961
0.071289,0.408203,0.497314,-133.404587,-11.961832,12.106871
0.07666,0.377197,0.450195,-135.129776,-13.488549,11.992367
0.097168,0.3479,0.452637,-134.70993,-13.717557,11.480916
0.095459,0.309814,0.416992,-137.816788,-11.687023,10.389313
0.120361,0.280029,0.39917,-141.748093,-9.778625,9.290076
0.110352,0.244141,0.380859,-145.015274,-8.778625,7.59542
0.12207,0.228027,0.369385,-150.854965,-8.106871,6.450382
0.108643,0.206299,0.324951,-153.442749,-8.969465,4.61832
0.105713,0.165527,0.293945,-158.503815,-17.351145,0.885496
0.121826,0.147949,0.290771,-160.511444,-13.351145,2.465649
0.099854,0.08374,0.256348,-156.885498,-12.473283,2.320611
0.084717,0.002197,0.203857,-157.992371,-16.122137,3.030534
0.082764,-0.103271,0.193359,-157.70993,-15.549619,6.38168
0.057373,-0.207275,0.165771,-155.763351,-13.335877,10.053435
0.097656,-0.266113,0.217041,-167.870224,-21.786259,15.671756
0.138916,-0.41748,0.224121,-167.572525,-19.778625,16.740458
0.224121,-0.555664,0.309814,-160.274811,-11.862596,8.870229
0.204834,-0.667725,0.5625,-161.297714,3.274809,2.435115
0.206787,-0.74707,0.883789,-165.603058,16.442749,3.427481
0.18042,-0.677979,1.209961,-184.64122,23.007633,8.083969
0.19043,-0.586182,1.665771,-196.732819,26.229008,17.786259
0.29541,-0.630127,1.859619,-242.183212,13.916031,26.992367
0.164062,-0.942627,1.655762,-250.137405,19.32061,47.740459
0.32959,-1.052002,1.999939,-250.137405,7.328244,34.29771
0.240723,-1.550049,1.999939,-250.137405,-12.923664,31.793894
-0.234131,-2.0,1.999939,-250.137405,-42.450382,0.664122
-0.293213,-2.0,1.759033,-250.137405,-49.61832,-59.412212
-0.084229,-1.673828,1.999939,-156.251907,-102.64122,-54.282444
0.419678,-1.912598,1.999939,101.862595,-186.839691,30.770992
0.677734,-1.375732,1.999939,250.129776,-250.137405,91.923668
0.571533,-0.641602,1.768555,250.129776,-250.137405,-8.320611
0.553467,-1.915039,1.125488,190.908401,-250.137405,0.167939
0.737549,-1.827637,1.602783,7.08397,-149.984726,23.343512
0.956299,-1.624756,1.999939,-141.114502,58.458015,41.877861
0.679688,-1.806641,1.999939,-130.061066,150.938934,6.045802
0.716797,-1.067383,1.999939,-72.557251,215.687027,-21.854961
0.383789,-1.18457,1.783203,-28.770992,208.572525,-24.061069
0.664551,-0.886475,1.631836,-44.389313,152.366409,22.106871
0.464111,-0.964844,1.723145,-26.114504,41.458015,16.038168
0.443848,-0.878906,1.328125,-0.40458,3.045802,0.931298
0.482422,-0.903564,1.021729,53.541985,-6.419847,-23.671755
0.275635,-0.620361,0.878662,61.160305,-19.633587,-35.374046
0.087891,-0.775146,0.682617,73.328247,-44.519085,-35.770992
0.004639,-0.631836,0.544189,66.526718,-5.839694,-6.687023
0.068359,-0.59082,0.296631,55.083969,-10.664123,5.503817
0.072021,-0.61084,0.145996,35.893131,5.129771,8.183207
0.099609,-0.561035,0.141357,15.969465,19.641222,5.91603
0.148682,-0.498779,0.260498,-18.610687,31.312977,12.267176
0.179199,-0.409424,0.463135,-59.34351,38.244274,14.885496
0.234375,-0.297607,0.76123,-101.39695,43.335876,4.580153
0.204102,-0.507324,0.622559,-186.122131,36.427483,19.19084
