AX,AY,AZ,GX,GY,GZ
0.573486,0.740479,0.30127,-2.908397,-12.305344,30.229008
0.596191,0.728271,0.304199,-3.526718,-10.221375,31.786259
0.606201,0.718506,0.295898,-3.603053,-8.015267,32.67939
0.62207,0.702881,0.28833,-2.221374,-6.259542,29.38168
0.616699,0.699951,0.275879,0.236641,-5.61832,26.068703
0.630127,0.714111,0.287842,2.717557,-6.198473,22.786259
0.637695,0.719971,0.307617,3.992366,-7.854962,21.007633
0.641602,0.717529,0.286133,5.122138,-9.839695,21.083969
0.641113,0.727051,0.290039,5.007634,-10.992367,21.450382
0.634521,0.705322,0.280762,2.351145,-10.839695,22.114504
0.634277,0.696533,0.279785,-0.251908,-10.244275,25.328245
0.621338,0.684082,0.281494,-2.480916,-8.755725,27.519083
0.634521,0.67749,0.275146,-3.89313,-8.0,30.312977
0.634033,0.684326,0.264404,-4.931298,-8.755725,32.946564
0.665527,0.666504,0.258057,-3.51145,-8.251908,32.847328
0.686279,0.653564,0.23584,-2.419847,-9.183207,31.80916
0.707764,0.650146,0.197998,-1.664122,-11.160305,28.152672
0.702393,0.640869,0.183105,-1.832061,-12.793893,22.564886
0.717529,0.651367,0.192871,-2.664122,-15.969465,18.305344
0.713135,0.670654,0.197266,-4.885496,-18.152672,16.068703
0.699707,0.653564,0.194824,-8.045801,-18.877863,14.572519
0.686523,0.653076,0.216064,-10.923664,-18.885496,15.541985
0.682861,0.656006,0.222412,-12.885496,-16.801527,19.015266
0.664307,0.659668,0.231934,-15.961832,-15.038168,26.954199
0.670898,0.632324,0.238525,-16.824427,-11.877863,31.290077
0.694824,0.622803,0.239746,-18.51145,-9.541985,35.198475
0.710205,0.620117,0.248535,-21.213741,-6.450382,37.244274
0.747803,0.626953,0.261719,-21.229008,-5.061069,36.129772
0.770264,0.633789,0.263916,-18.916031,-2.625954,33.35878
0.783203,0.6604,0.286621,-16.61832,-3.862595,29.358778
0.805664,0.673828,0.310303,-13.290076,-6.030534,24.755726
0.809326,0.686279,0.311035,-9.847328,-10.78626,22.877863
0.818359,0.684814,0.318359,-5.328244,-15.038168,24.274809
0.828369,0.6604,0.314209,-2.839695,-19.236641,26.419847
0.817383,0.644043,0.30835,-2.305344,-21.572519,28.70229
0.816162,0.619629,0.293945,-0.793893,-22.213741,27.587786
0.796143,0.631348,0.292236,0.465649,-22.549618,30.450382
0.786865,0.615967,0.291016,2.229008,-21.015266,35.312977
0.786377,0.585693,0.28833,1.572519,-19.595419,38.938931
0.766357,0.561279,0.278076,2.320611,-18.099237,40.61832
0.763184,0.555176,0.283203,3.977099,-15.358779,45.946564
0.773438,0.506104,0.27124,2.870229,-13.847328,47.030533
0.767578,0.526611,0.239014,4.015267,-15.587787,44.64122
0.757324,0.510254,0.25415,3.870229,-12.770992,47.34351
0.786377,0.496094,0.250244,2.587786,-11.664123,47.526718
0.806152,0.480225,0.231689,3.587786,-9.580153,42.099236
0.787598,0.50293,0.215088,5.877862,-8.152672,39.503819
0.788086,0.523926,0.218262,6.10687,-7.954198,37.465649
0.808594,0.507568,0.230957,6.641222,-7.59542,33.541985
0.81543,0.525635,0.228271,5.824428,-7.541985,29.32061
0.810791,0.546631,0.222168,5.068702,-7.21374,26.717558
0.809326,0.557373,0.230469,3.465649,-7.0,27.916031
0.791504,0.535156,0.215332,4.793893,-7.419847,29.175573
0.791992,0.568848,0.226074,3.931298,-7.816794,33.916031
0.769531,0.562988,0.224609,0.900763,-7.137404,39.38168
0.765381,0.549072,0.221924,-3.236641,-6.679389,43.366413
0.764404,0.544189,0.222412,-6.89313,-7.114504,43.984734
0.765137,0.552002,0.224609,-12.877863,-9.068703,47.938931
0.754395,0.547363,0.209473,-12.564885,-8.114504,46.473282
0.757324,0.562744,0.228271,-12.923664,-8.435115,43.442749
0.756592,0.554199,0.237305,-12.961832,-8.801527,45.419846
0.740723,0.567627,0.251221,-13.274809,-10.832061,44.992367
0.725342,0.536133,0.251953,-11.519084,-10.083969,44.732826
0.717773,0.514404,0.251709,-10.007633,-12.351145,48.305344
0.702881,0.502197,0.249756,-6.358778,-13.664123,46.816795
0.692139,0.494141,0.247559,-2.450382,-15.259542,46.213741
0.688232,0.481201,0.256348,1.435115,-17.496183,48.007633
0.685059,0.475342,0.244873,3.251908,-19.160305,48.282444
0.690918,0.480469,0.236816,4.351145,-20.389313,49.916031
0.688721,0.443604,0.220459,4.450382,-21.541985,47.954197
0.671143,0.44165,0.231201,3.465649,-18.435114,53.35878
0.675049,0.410889,0.21875,-2.183206,-18.022902,57.267174
0.666016,0.390625,0.227051,-7.099236,-17.87023,58.221375
0.668457,0.358398,0.218262,-4.40458,-18.091602,59.488548
0.647705,0.344971,0.22583,-2.519084,-20.213741,62.251907
0.639648,0.379883,0.227051,-0.419847,-21.282442,64.503815
0.625732,0.349854,0.205566,3.938931,-21.114504,66.900764
0.634277,0.340088,0.203125,5.793893,-19.610687,71.503815
0.64502,0.337158,0.195068,5.427481,-17.328245,73.748093
0.670654,0.325928,0.141602,5.557252,-17.549618,70.801529
0.650391,0.278564,0.131104,6.725191,-14.564885,74.503815
0.67627,0.293213,0.123779,5.778626,-13.061069,74.793892
0.68335,0.287598,0.138916,0.992366,-12.633588,72.28244
0.677734,0.278809,0.125977,-0.480916,-13.061069,69.580154
