AX,AY,AZ,GX,GY,GZ
-0.29834,0.882812,0.080811,3.229008,8.885496,-15.244275
-0.290771,0.875488,0.073486,3.854962,8.916031,-15.183207
-0.290283,0.891602,0.068115,3.977099,8.916031,-14.656488
-0.303955,0.889893,0.060547,3.908397,8.236641,-13.78626
-0.300293,0.900146,0.061523,3.526718,7.679389,-13.496183
-0.299805,0.877197,0.076172,3.541985,8.572519,-14.312977
-0.311035,0.880127,0.085693,4.366412,8.78626,-15.114504
-0.301758,0.890869,0.078125,4.694656,8.015267,-15.374045
-0.322266,0.89917,0.077148,4.427481,7.091603,-15.076336
-0.324951,0.909912,0.074219,4.129771,5.80916,-14.458015
-0.320801,0.901123,0.070312,3.526718,4.977099,-13.633588
-0.317871,0.894287,0.070557,3.114504,5.206107,-14.290076
-0.310059,0.88916,0.060059,2.320611,5.458015,-14.251908
-0.303711,0.880127,0.067139,2.328244,5.480916,-14.045801
-0.309814,0.881592,0.075928,1.847328,4.51145,-12.893129
-0.314941,0.869141,0.080566,2.770992,4.10687,-13.450381
-0.319336,0.859863,0.062744,4.08397,3.343511,-13.908397
-0.330322,0.86792,0.066162,5.053435,1.89313,-14.519084
-0.334229,0.875244,0.068848,5.709924,1.305344,-16.328245
-0.333252,0.88208,0.062988,6.10687,1.099237,-17.900763
-0.336426,0.881836,0.064453,6.679389,0.992366,-18.427481
-0.345215,0.887207,0.070068,6.320611,0.763359,-18.610687
-0.33667,0.876221,0.061035,6.244275,0.534351,-18.778625
-0.341064,0.87085,0.05542,6.328244,-0.152672,-18.839695
-0.331543,0.863525,0.080566,6.801527,-0.305344,-19.549618
-0.345703,0.879883,0.06543,7.51145,-0.358779,-19.977098
-0.335205,0.886963,0.071777,7.984733,0.068702,-20.61832
-0.345215,0.888672,0.053467,8.129771,0.396947,-22.160305
-0.350342,0.899658,0.074951,8.068703,1.236641,-23.022902
-0.35791,0.898193,0.050293,7.748092,1.793893,-23.557251
-0.344971,0.893799,0.065674,6.832061,2.175573,-24.274809
-0.359375,0.867432,0.053223,6.694656,2.206107,-24.404581
-0.359863,0.862793,0.047119,7.183206,2.366412,-24.770992
-0.366699,0.854004,0.040527,7.717557,2.175573,-24.778625
-0.356689,0.851562,0.037598,7.961832,3.129771,-24.648855
-0.364746,0.852783,0.066162,7.694656,4.061069,-24.946566
-0.37915,0.856689,0.079834,7.732824,3.625954,-24.61832
-0.374023,0.849121,0.079102,7.969466,3.076336,-24.152672
-0.398926,0.835693,0.076172,8.664123,2.160305,-24.213741
-0.394287,0.836182,0.085449,9.793893,1.48855,-24.854961
-0.407715,0.850098,0.071045,10.030535,0.671756,-24.496183
-0.398438,0.848389,0.06543,10.068703,-0.221374,-24.38168
-0.413574,0.842773,0.072021,9.900764,-0.381679,-26.007633
-0.41333,0.842529,0.06665,10.458015,0.480916,-29.19084
-0.406006,0.854492,0.083252,9.870229,1.335878,-31.465649
-0.416992,0.85498,0.071533,10.671756,0.908397,-34.725189
-0.416748,0.8396,0.0625,11.290076,1.725191,-38.709923
-0.435791,0.819336,0.04834,11.908397,2.59542,-41.488548
-0.446533,0.804199,0.049072,12.778625,4.19084,-43.67939
-0.456543,0.794189,0.054688,12.938931,5.175572,-43.34351
-0.476562,0.766357,0.065186,11.984733,6.587786,-42.732826
-0.48999,0.752197,0.064453,11.007633,7.328244,-41.526718
-0.517334,0.727539,0.074951,11.167939,7.458015,-40.854961
-0.531738,0.711426,0.070068,11.007633,6.610687,-39.442749
-0.542969,0.685303,0.058105,11.450381,5.587786,-37.908398
-0.556641,0.684814,0.052979,11.755725,3.862595,-36.122139
-0.548828,0.686279,0.043945,11.778625,2.862595,-34.809162
-0.538086,0.702637,0.032715,11.282443,2.946565,-34.732826
-0.528076,0.721924,0.022949,11.877863,2.312977,-34.786259
-0.516846,0.730713,0.011963,11.793893,4.007634,-34.473282
-0.517334,0.745361,0.0,12.236641,5.564886,-34.534351
-0.505371,0.752441,0.009033,12.717557,6.40458,-34.534351
-0.527832,0.75708,0.001709,13.038168,6.694656,-35.236641
-0.537109,0.755371,0.008545,13.503817,5.29771,-36.0
-0.535889,0.748535,0.01709,13.916031,4.61832,-38.274811
-0.531982,0.732666,0.016113,14.587787,4.480916,-40.458015
-0.533447,0.734131,0.017334,15.061069,3.938931,-43.427483
-0.51123,0.724609,0.02124,15.946565,5.007634,-47.267174
-0.520752,0.741699,0.009766,15.435115,5.450382,-48.167938
-0.522705,0.737549,0.027344,14.549619,5.839694,-49.419846
-0.542236,0.730713,0.007324,14.664123,5.748092,-50.557251
-0.544922,0.734619,0.008789,13.320611,6.068702,-51.099236
-0.563721,0.719482,0.011719,12.396947,6.587786,-51.442749
-0.568115,0.69458,0.012207,11.534351,7.114504,-53.259541
-0.572266,0.679199,0.006836,11.396947,7.984733,-55.145039
-0.590088,0.662354,-0.000977,11.351145,8.587787,-56.9771
-0.614502,0.625977,-0.003418,12.167939,8.206107,-58.793892
-0.619873,0.616699,-0.009521,12.709924,7.969466,-60.274811
-0.620605,0.608398,-0.011963,13.38168,7.80916,-60.183205
-0.625488,0.584473,-0.021729,14.328244,7.312977,-59.954197
-0.623779,0.551758,-0.025146,15.297709,7.885496,-60.351147
-0.631348,0.551758,-0.0354,16.106871,9.633588,-59.244274
-0.641602,0.544434,-0.040283,15.603053,10.145039,-58.328243
-0.654785,0.548584,-0.035889,15.061069,11.061069,-57.67939
-0.675781,0.575195,-0.038574,13.374045,10.290076,-55.419846
-0.666992,0.546143,-0.029785,11.824428,9.839695,-53.931297
-0.677246,0.522217,-0.028564,11.053435,9.366412,-52.954197
-0.678467,0.500977,-0.031738,10.603053,9.122137,-52.076336
-0.672852,0.47168,-0.021729,11.183207,9.870229,-51.122139
-0.679443,0.456055,-0.032715,11.648855,9.679389,-49.664124
-0.679443,0.454834,-0.027588,13.022901,8.198473,-49.34351
-0.669189,0.468506,-0.032471,14.083969,7.900764,-50.404579
-0.646729,0.455078,-0.034424,14.793893,8.59542,-51.931297
-0.636963,0.482178,-0.036133,15.549619,7.870229,-51.0
-0.633789,0.503662,-0.050781,15.702291,8.816793,-52.473282
-0.626465,0.533447,-0.053467,14.015267,10.045801,-54.671757
-0.594238,0.536133,-0.056641,13.152672,10.351145,-55.366413
-0.594971,0.520508,-0.059082,12.78626,10.198473,-56.206108
-0.578857,0.481689,-0.053955,13.221375,9.832061,-56.076336
-0.585449,0.451172,-0.050537,14.625955,8.648855,-56.549618
-0.608643,0.447266,-0.045898,16.954199,5.671756,-57.725189
-0.611816,0.440918,-0.03125,18.496183,2.320611,-60.152672
-0.605469,0.424805,-0.032959,20.427481,-0.625954,-64.297707
-0.590088,0.435791,-0.036621,21.022902,-2.778626,-66.122139
-0.584961,0.421631,-0.04541,20.091602,-3.396947,-69.015266
-0.551514,0.421631,-0.034912,19.778625,-5.038168,-68.465652
-0.540771,0.393066,-0.01001,18.122137,-5.610687,-68.389313
-0.385498,0.366699,0.049805,15.045801,0.236641,-67.702293
-0.618896,0.214355,-0.04834,19.877863,2.152672,-68.160309
-0.52832,0.218994,-0.004639,25.137405,-9.465649,-64.503815
-0.440674,0.202881,0.022217,25.908398,-9.175572,-73.099236
-0.392578,0.196533,0.015137,26.48855,-2.740458,-83.595421
-0.363525,0.23291,0.046631,30.61832,4.534351,-92.572517
-0.48999,0.072266,-0.009277,37.053436,2.015267,-98.885498
-0.439453,0.16748,0.025146,37.396946,-1.198473,-108.786263
-0.415527,0.169189,0.015869,38.221375,-0.29771,-117.572517
-0.43335,0.159424,-0.041504,38.839695,4.839694,-123.839691
-0.426514,0.111084,-0.040039,36.496181,9.870229,-126.832062
-0.454834,0.076904,-0.044922,37.64122,8.801527,-128.015274
-0.466797,0.030762,-0.038086,38.870228,9.854961,-128.877869
-0.464844,-0.013184,-0.006592,43.244274,7.267176,-124.28244
-0.476807,-0.020508,-0.013184,48.061069,3.854962,-123.274811
-0.481689,0.00708,-0.005859,51.29771,2.679389,-125.122139
-0.48291,0.071045,0.002197,52.244274,0.671756,-134.0
-0.442139,0.079102,0.025391,52.0229,2.442748,-148.328247
-0.427002,0.031494,0.009521,57.274811,2.770992,-159.198471
-0.35083,-0.121826,0.01001,66.335876,1.687023,-168.320618
-0.357178,-0.408203,0.023682,81.183205,7.366412,-178.259537
-0.479004,-0.637207,0.022705,98.458015,13.183207,-184.229004
-0.669189,-0.576172,0.049561,113.053436,14.145039,-177.198471
-0.984131,-0.270508,0.032227,116.633591,0.358779,-164.2061
-1.724854,0.206787,-0.231445,120.564888,2.389313,-201.946564
-1.6875,0.715088,-0.501465,103.351143,12.977099,-250.137405
-1.276611,0.534912,-1.407227,69.885498,135.129776,-250.137405
-2.0,-0.423096,-2.0,20.549618,113.442749,-210.229004
-2.0,-2.0,-2.0,-8.519084,-198.473282,-131.35878
-2.0,-1.262207,-1.01709,-75.572517,-235.251907,-196.351151
-0.955566,-2.0,0.131348,-85.061066,-229.335876,-154.725189
-1.713623,-2.0,0.159912,27.030535,-96.587784,-125.984734
-2.0,-1.199219,0.45459,-4.48855,-60.557251,-78.587784
-2.0,-0.852783,0.951172,-108.96183,-11.40458,-144.015274
-1.597412,0.972412,1.389893,-250.137405,36.893131,-240.755722
-0.21582,-2.0,0.249756,-250.137405,138.068695,-250.137405
0.56543,-1.973145,0.726562,-174.274811,236.618317,-250.137405
0.677734,-2.0,-0.910645,-87.183205,250.129776,-218.198471
0.032959,-2.0,-1.700439,9.015267,216.259537,-123.832062
-1.915039,-0.926514,-1.936279,33.534351,123.541985,37.625954
-2.0,-0.834229,-1.572021,-28.083969,-142.816788,108.39695
-0.494873,-1.271484,-0.644531,-23.61832,-116.160309,24.099237
-0.041504,-0.322266,0.204102,-44.648853,-99.541985,61.175571
0.107666,-1.131836,-0.355469,-35.664124,-84.236641,91.374046
0.189453,-1.365234,-0.549316,-1.114504,-63.442749,91.511452
0.129639,-0.98999,-0.374023,25.496183,-21.725191,88.351143
0.055908,-0.647705,-0.216797,40.633587,5.656488,94.870232
-0.237305,-0.379639,-0.256592,49.916031,15.061069,97.702293
-0.594727,-0.126709,-0.391846,49.816795,17.969465,92.343513
-0.857666,0.058105,-0.414062,39.099236,9.160305,83.954201
-0.954102,0.112061,-0.380127,23.885496,-5.59542,68.671753
-0.898926,0.04126,-0.320312,10.015267,-16.954199,54.419846
-0.806641,-0.115723,-0.259277,1.51145,-15.19084,41.290077
-0.726562,-0.178711,-0.241211,0.0,-4.320611,22.603054
-0.753662,-0.274902,-0.203125,-3.396947,5.969466,8.938931
-0.822998,-0.384766,-0.175537,-4.961832,15.59542,1.29771
